State,Room Size,04/30/20,05/31/20,06/30/20,07/31/20,08/31/20,09/30/20,10/31/20,11/30/20,12/31/20,01/31/21,02/28/21,03/31/21,04/30/21,05/31/21,06/30/21,07/31/21,08/31/21,09/30/21,10/31/21,11/30/21,12/31/21,01/31/22,02/28/22,03/31/22,04/30/22,05/31/22,06/30/22,07/31/22,08/31/22,09/30/22,10/31/22,11/30/22,12/31/22,01/31/23,02/28/23,03/31/23,04/30/23,05/31/23,06/30/23,07/31/23,08/31/23,09/30/23,10/31/23,11/30/23,12/31/23,01/31/24,02/29/24,03/31/24,04/30/24,05/31/24,06/30/24,07/31/24,08/31/24,09/30/24,10/31/24,11/30/24,12/31/24,01/31/25,02/28/25
Connecticut,3bedroom,254855.21790702295,255015.5837052963,255155.86868807848,255315.35838214462,255408.59145096762,255719.70678509944,255989.2657884433,256393.01826885427,256691.07579992188,257494.05065893204,258073.76834870587,258747.58719384205,259251.71050477237,259411.72543033658,259551.43778885732,259710.5345054892,259803.1219685273,260114.34537145353,260383.7710431679,260788.09474434942,261085.9628041541,261890.36220636353,262470.27778834535,263144.8152207899,263648.979538785,263809.00760916126,263948.7414200153,264107.8528588367,264200.464508329,264511.6838626531,264781.11452939606,265185.4168308235,265483.2919888267,266287.6380230992,266867.5461914071,267542.0567032765,268046.219485016,268206.2470629456,268345.98007012677,268505.0909574079,268597.7017007984,268908.921206796,269178.35168640927,269582.65478953987,269880.5296816219,270684.8777152277,271264.7861612754,271939.2976816757,272443.46052096825,272603.4881173465,272743.2211546358,272902.33206257934,272994.9428399153,273306.1623402308,273575.5928268545,273979.89589995076,274277.770801995,275082.11876069946,275662.0271963422
Iowa,3bedroom,159403.36000695082,159762.03689679014,160224.95975686022,160684.89059692304,161127.57875197922,161512.70909186083,161904.79953177867,162278.8447517376,162625.63664669954,162976.23905660652,163279.0356463371,163600.49911114323,164018.28084694108,164360.2441742291,164830.45565556214,165296.92112158486,165745.4527402398,166118.26782350466,166501.81298332108,166871.5855632293,167214.41898285015,167555.34511970112,167830.1182173344,168131.41230778352,168548.0856709226,168894.23850335745,169362.62298244602,169827.45044645644,170274.51731331192,170650.4194003692,171036.1065628171,171406.95014404104,171750.77581488088,172094.1274547116,172375.92506097452,172682.27490763465,173099.2261010056,173444.3287711353,173913.17121574038,174378.4092695242,174825.84329838862,175200.9715816421,175586.12181900168,175956.69693768147,176300.2738858701,176643.01753699785,176923.0543448094,177228.13689034194,177645.01844139796,177990.38435046127,178459.11199914044,178924.247132439,179371.58912663866,179746.91137542215,180132.19620110866,180502.83861395193,180846.47790820376,181189.3739608194,181469.85213917372
Mississippi,3bedroom,133994.49297115376,134463.04569998448,134921.0595831253,135328.415279774,135804.69164418936,136208.4450293615,136679.71147724768,137108.86056763743,137579.56040355208,137989.58221991625,138330.94584978826,138637.04104846824,139177.07171689227,139646.97673257976,140103.98664517544,140506.28151070868,140983.2340185524,141384.15989484222,141856.81960797476,142285.51793607892,142757.26272092832,143165.70686929292,143501.4359705951,143800.64679982248,144338.0239735046,144807.73542221275,145264.8890436264,145667.90831891552,146144.7640432696,146546.09465051617,147018.55493100337,147447.317781434,147918.91299179939,148327.5829683065,148664.11859868915,148964.31485981116,149502.07185598378,149971.8110119608,150428.94406282634,150831.85964576094,151308.72922374945,151710.00189761573,152182.49072498595,152611.24433966033,153082.860960188,153491.49861154816,153827.9187949773,154127.9740009126,154665.67662911455,155135.41181906004,155592.5478144036,155995.47823991074,156472.34583488348,156873.62680136116,157346.1115425171,157774.86647920194,158246.48003506887,158655.12231346584,158991.55902202646
Arkansas,3bedroom,150880.414880692,151299.6185570753,151784.8586497122,152227.39131723376,152704.95397461127,153172.4845000003,153659.99788832883,154109.4630786747,154532.66032866028,154988.39453043262,155440.14586926549,155948.4480837467,156450.80434014075,156859.2186659285,157342.15120959407,157792.29255210212,158284.44889756842,158759.08916843662,159249.72086618585,159691.0784520379,160101.989562906,160554.04415956195,161006.10732933687,161526.5709505588,162039.43060113373,162450.53937554292,162934.04818856684,163382.28939967707,163870.80123082298,164343.66596907357,164833.51892444663,165276.9012404767,165690.88059630684,166143.85410896665,166595.83940450396,167113.2659304589,167623.50254494644,168033.93842868356,168517.30332867356,168966.0190638416,169455.4410476885,169928.74919366522,170418.79662611114,170861.67330175175,171274.88641791482,171727.63044762865,172179.63519087323,172697.82017741233,173208.71184856034,173619.31577478786,174102.71661450123,174551.31384571653,175040.50853509665,175513.7059478716,176003.70481312377,176446.70776346815,176860.11223437462,177312.91357337704,177764.91345990225
Kansas,3bedroom,152615.1897112305,153114.29030848137,153686.38338316098,154272.5985171937,154833.85642728058,155351.5784570036,155850.17341232602,156300.19096499233,156772.24377114154,157266.1129354553,157807.78842783856,158368.0991440746,158863.27125788352,159345.1549455879,159913.3995346042,160521.18644353928,161108.77609763845,161635.81551370426,162127.21987739258,162546.0444409982,163005.0326510798,163489.07804935818,164041.99517091588,164615.5730350966,165115.52433119834,165602.8871076632,166172.35643416713,166773.27836718468,167352.4882384737,167876.56250062212,168370.2551896163,168799.00657285852,169262.15244441127,169749.3241462765,170298.66374517296,170868.01948801475,171366.44986284347,171852.06898063578,172421.14854814232,173024.2551829084,173606.13182628487,174131.14971547958,174624.11417055756,175049.70645455777,175511.52919688253,175997.70598762284,176548.1840930643,177118.88347876552,177617.79786976625,178103.97188741495,178673.17549136,179275.58686924717,179856.61484225502,180381.33243270393,180874.52864007486,181301.12627205017,181763.3700854424,182249.8634955126,182799.979283989
Utah,3bedroom,330056.4341576897,330963.1681678839,332264.3235870478,333561.34079310414,335194.04391697847,336757.3307091183,338112.9707908494,339342.6177127122,340532.4301377248,342160.2697822949,343762.39438562375,345613.4421255765,346724.5312770573,347631.1310361251,348932.2083362769,350229.14007008687,351861.8115968957,353425.0362141647,354780.58550893574,356010.1330529311,357199.8617530005,358827.66863563645,360429.775110695,362280.848040935,363391.94013619627,364298.5410407678,365599.6190074734,366896.5514705791,368529.22326699126,370092.44841477,371447.9984841847,372677.54687612614,373867.2762905823,375495.0834527608,377097.19008249964,378948.26279780234,380059.35486794566,380965.9557627431,382267.0337237613,383563.96618064423,385196.63797475595,386759.8631180081,388115.4131808132,389344.9615655194,390534.69097388,392162.4981336733,393764.60476209223,395615.67747922894,396726.7695495866,397633.3704444674,398934.4484055342,400231.3808624702,401864.05265660153,403427.27779989236,404782.82786275377,406012.37624752184,407202.1056559345,408829.91281574813,410432.0194441783
Nevada,3bedroom,297586.73179708235,297864.5460818242,297538.80267429305,296835.81986210437,296158.27126857586,296174.8691329336,296932.39032361854,298195.7680021307,299265.30794844846,300691.07810571446,301949.4780320716,304250.3925329036,304837.1510296836,305114.92019958474,304789.0974660057,304086.02723456826,303408.3846288962,303424.9291795569,304182.43418383994,305445.82851363753,306515.3613810459,307941.1325948655,309199.5306828193,311500.4915452254,312087.2545161254,312365.02389341296,312039.20152448426,311336.13169490034,310658.48952138843,310675.03431712446,311432.53939581406,312695.9336490682,313765.46654901723,315191.23775798007,316449.63585438475,318750.5965036734,319337.3594540066,319615.1288303408,319289.30645973585,318586.23662830464,317908.59445280617,317925.13924741565,318682.6443257632,319946.0385793692,321015.57147916866,322441.3426881539,323699.74078451976,326000.7014347881,326587.46438521583,326865.2337615544,326539.41139095713,325836.34155953454,325158.6993840452,325175.2441786598,325932.74925700895,327196.1435106133,328265.6764104135,329691.44761939853,330949.84571576456
New Mexico,3bedroom,211825.8048602689,212578.91938606492,213374.39878852924,214196.7699537868,215058.43580928262,215978.60620352486,216955.56744196612,217914.54195029303,218968.06149973045,220073.14250445875,221162.47595625574,222226.318139192,223070.47721369358,223841.27600773677,224718.20506876236,225703.3055101016,226660.3643895074,227666.23546833184,228519.91695216575,229402.20295107484,230357.77886098975,231439.73428416412,232585.01123839675,233761.08050828587,234694.9880705868,235458.49457395944,236301.83702699316,237219.83437052826,238137.55695122125,239108.08846756577,240012.60563155435,240926.51492942864,241922.4789107492,243013.97040633878,244136.17847950812,245265.96975091164,246162.86859726673,246929.38215201863,247786.57438977002,248732.2423887848,249666.1856985521,250651.28984850345,251534.84439470439,252435.71349861697,253415.0230415297,254502.58223916186,255634.30300371346,256783.17748579258,257695.3372584267,258460.6108244829,259312.09196045314,260246.34967887384,261173.6042034653,262152.69917742984,263044.89787559595,263951.1442381792,264937.32141079113,266026.5021321024,267154.300240107
West Virginia,3bedroom,116199.36970183442,116513.0154116067,116851.42062963579,117189.24360977089,117506.42103043248,117792.2186218163,118051.07948468,118216.8008597103,118391.43362460898,118562.2435596713,118745.59784989904,118920.19263186994,119219.23750613548,119544.35631339344,119895.42866167823,120249.24129803774,120583.23900641594,120879.10800464237,121146.43092583264,121300.36771656766,121463.00823929804,121618.14000494553,121790.02119768757,121951.94884940278,122244.00446332722,122566.50915438334,122914.69532912404,123264.86476281311,123595.03001123929,123888.60426492657,124153.99912756073,124310.62100597819,124475.99393071138,124634.69792754871,124809.19323649259,124974.00706175188,125267.6551609419,125590.75547175329,125939.59925382561,126290.59878201524,126621.63724673422,126915.73435215236,127181.56851804494,127337.57860603502,127502.3289598928,127660.21903290164,127834.11872209025,127998.27494001793,128291.56019547381,128614.5247958326,128963.21874374006,129314.0291370003,129644.86864159873,129938.84661657434,130204.58068833221,130360.73017122156,130525.62237627638,130683.69789976795,130857.73329940916
Nebraska,3bedroom,185034.7165687304,185788.70722423683,186535.21189926742,187352.20255338197,188174.94087067718,188958.63245924108,189688.529655893,190402.30535742597,191084.41750874737,191860.3147053993,192666.33339577832,193538.64180512656,194290.3445312537,195035.0942044558,195766.4436685072,196584.08119138307,197410.10005739634,198195.36261295195,198922.4875149126,199632.0123645855,200301.4181652384,201074.543067199,201889.1558711211,202774.7250900761,203531.58967037697,204278.325723013,205012.9328493361,205830.43132565156,206655.74502696574,207440.66989801766,208168.39071380845,208878.829298021,209550.96637039556,210324.68718618638,211137.45265723488,212020.17142170217,212775.92644453025,213522.23551839654,214256.14239953723,215073.67076436657,215899.13604314404,216684.1335005868,217411.72622274666,218121.96839672513,218793.51837329127,219567.11109545117,220380.27365675554,221263.60513575745,222019.59866160093,222765.99951595318,223500.0569170909,224317.57885728625,225143.01155399118,225927.9934087513,226655.61366505697,227365.898058059,228037.57423279338,228811.1944890991,229624.2716945515
Idaho,3bedroom,292144.9468886156,294200.8531464397,295687.64677569515,297285.4742624998,299487.5605749691,301933.1818683076,304464.21964109293,306564.8575741843,308956.3932448407,311337.66548480926,314236.6130298892,316830.23334441875,318813.86016744224,320869.3904678654,322355.4325390148,323952.583373837,326154.4603058563,328600.10763799015,331131.14469738386,333231.4872863311,335622.88063535275,338003.99664254946,340903.2284742029,343496.89373240666,345480.5266003146,347536.06400121684,349022.1202665877,350619.2838809249,352821.16476738564,355266.8116077406,357797.8486806077,359898.1968475404,362289.59288450435,364670.7118423745,367569.93830488017,370163.60271426,372147.23546800186,374202.7727348017,375688.8287320949,377285.9921050732,379487.87291684875,381933.5197664916,384464.5568391042,386564.9049006889,388956.30088688736,391337.41978903,394236.6463529395,396830.3107783505,398813.94353424857,400869.4808035811,402355.5368059373,403952.700183474,406154.5809966601,408600.2278461275,411131.264918745,413231.61298231926,415623.0089694765,418004.1278726716,420903.35443466593
Hawaii,3bedroom,669364.7838284511,669536.9446869884,669773.0575404756,670150.1462862246,670300.3240933615,670292.3811513826,670414.085541091,670334.7097119568,670261.4781083991,670124.2867194758,669860.3754652248,669429.7204483344,669826.7540324325,669998.8495972324,670234.897541063,670611.9295708796,670761.9699411008,670753.9465341927,670875.6212856655,670796.2324617973,670722.9707078963,670585.7328451951,670321.7648750116,669891.0350903905,670288.0666762332,670460.1627634381,670696.2112266006,671073.2437101922,671223.2851800245,671215.2624169034,671336.9374055071,671257.5486856075,671184.2871729346,671047.0496820628,670783.0821656544,670352.3529792383,670749.3845810688,670921.4806640939,671157.5291231013,671534.5616030624,671684.6030640968,671676.580295825,671798.2552825315,671718.8665618002,671645.6050471973,671508.3675533504,671244.4000333116,670813.670842109,671210.7024438115,671382.7985268702,671618.8469859109,671995.8794659011,672145.9209270059,672137.8981587752,672259.5731454968,672180.184424772,672106.9229101846,671969.6854163614,671705.7178963516
Maine,3bedroom,258891.40697694736,259726.57212270048,260682.783161987,261553.5445865804,262575.90236098133,263845.86571712175,265384.6181404265,267062.0770225354,268750.0679680213,270786.30679181323,272811.1969844273,275076.5643101128,276180.27748273395,277015.50996228924,277971.9701366437,278842.3733454097,279864.5345051083,281134.93957099086,282674.76529510185,284353.60182680254,286042.58392585604,288081.2359931169,290108.47882877797,292376.76844147657,293480.72725720366,294315.9572658047,295272.40829762846,296142.82465187105,297164.9930267561,298435.3818831787,299975.1682202788,301653.95419625554,303342.8999228625,305381.46343112265,307408.61993164197,309676.80230492586,310780.752106267,311615.9822055449,312572.43357287283,313442.84944471484,314465.0175548236,315735.40700608614,317275.1947885747,318953.98261979915,320642.9296811688,322681.4964392862,324708.6561080536,326976.8424167113,328080.7925488542,328916.02264480444,329872.47399982036,330742.889889365,331765.0580091903,333035.44743862393,334575.235168071,336254.0229312132,337942.96994360094,339981.53658245807,342008.69613495993
New Hampshire,3bedroom,310544.83725848707,311636.92559789843,312797.85893796326,313987.89854903944,314668.307726882,315622.54924218816,316714.140266291,318215.55633405,319728.9688558782,321361.79217705544,323468.9415041012,325887.8690708927,326527.7914802049,327619.70101336855,328780.6108095502,329970.7503230496,330650.5689948499,331604.55216376245,332696.02737741295,334197.96268324374,335711.6927293339,337344.8736630065,339452.80121083866,341872.9918751452,342513.03826352896,343604.95230715297,344765.86269723874,345955.9996906587,346635.8332582143,347589.8229440199,348681.3010790362,350183.2232868753,351696.94532328664,353330.1172360386,355438.02515293454,357858.183955092,358498.2272160532,359590.141145899,360751.05152100325,361941.18857799337,362621.0217697975,363575.01129121176,364666.48935253546,366168.41189077665,367682.13412923546,369315.3062695437,371423.214681638,373843.3742875311,374483.41762738285,375575.3315600988,376736.241935581,377926.37899096747,378606.21219225007,379560.2017178112,380651.6797809938,382153.60231090046,383667.32454426255,385300.49667883065,387408.40507843334
Rhode Island,3bedroom,308912.3088192192,309684.7804471419,310328.59526953404,311269.77055190806,311995.679379022,312827.0819448946,313789.3781881498,315162.48642196145,316437.1280777607,317753.3549520853,319258.62130505184,320562.1692630098,321288.64992445946,322061.05442112294,322704.8471123307,323646.0991161438,324371.4672046533,325202.5872290723,326165.03839061805,327539.33875756024,328814.9136116332,330131.9763070203,331638.1588910192,332942.2623417045,333668.7926572837,334441.1989772823,335084.9922695896,336026.24218959117,336751.62496496475,337582.7526634205,338545.1996172698,339919.46760498645,341195.0171126977,342512.0571065609,344018.2148050411,345322.30316812935,346048.83213506534,346821.2384055408,347465.0316815218,348406.28165812127,349131.66403458867,349962.7915246119,350925.2385927454,352299.50745990593,353575.05765604327,354892.09826649685,356398.2566408863,357702.3454137649,358428.874417331,359201.2806891516,359845.073965576,360786.3239406382,361511.7063279402,362342.8338236246,363305.28088865406,364679.5497319283,365955.0999093675,367272.140503074,368778.2988591052
Montana,3bedroom,298674.2547142248,299770.4271376103,300978.2624274324,302152.7121232507,303663.12657223846,305034.69091983227,306413.507648958,307597.83365843195,308953.01665270556,310410.82517706463,311760.9459440862,313078.60616780084,314387.8182158401,315430.2944302204,316596.8393483401,317732.2457675146,319273.5109590782,320662.91162369994,322065.1355930198,323240.5200367396,324606.049031179,326072.98637921375,327410.74812341284,328724.8036321376,330038.5686090886,331092.6628865163,332268.1416595688,333411.9957374892,334946.5858605713,336332.12734296016,337729.28676866734,338906.6058680472,340269.8963342098,341734.8585102356,343075.2943334622,344390.1297819033,345702.90965737076,346754.4901746752,347928.03596043144,349070.0622476431,350606.09663220844,351992.473112511,353390.7283360052,354567.62884063035,355931.40364941483,357396.79318657756,358736.6504285726,360051.31712415454,361364.3101426233,362416.4345535124,363590.3985730451,364732.82033301145,366268.5422277143,367654.7380424059,369052.7561719225,370229.7472464472,371593.4172596935,373058.71433020505,374398.6967578203
Delaware,3bedroom,232435.31892422092,232661.8814206163,232974.34396209003,233174.73879962572,233364.80281608924,233529.1974917904,233510.0425136998,233395.32601022112,233345.51388663356,233278.849204353,233365.67400870973,233229.22799731413,233335.34805742503,233561.25167159358,233873.36848561958,234073.39530914478,234263.21874502074,234427.3888407434,234407.87899199984,234292.60589590282,234242.23946549822,234174.99304678495,234261.72641908936,234125.0998293905,234231.22464335337,234457.14400811953,234769.26908676958,234969.30470767972,235159.13389464116,235323.3093589543,235303.80799340337,235188.54820266805,235138.195022983,235070.962510695,235157.69806868513,235021.07579571556,235127.20049603746,235353.11948428513,235665.24436536912,235865.27977597754,236055.10882545912,236219.284161436,236199.7825930941,236084.52248429376,236034.1689878499,235966.93614312846,236053.6716488697,235917.0492727086,236023.17397574708,236249.09297299545,236561.21785880227,236761.25327443794,236951.082327206,237115.25766625075,237095.7561027566,236980.49600155957,236930.14251268786,236862.9096759132,236949.64518290345
South Dakota,3bedroom,201450.89782800703,202026.70334315408,202568.77653011374,203087.85509614594,203682.36172507287,204246.14140488498,204848.0678382709,205436.31899321178,206177.34338886503,206948.3814220266,207843.83675993804,208674.2594437604,209283.46119041057,209855.4142608796,210393.81153027594,210908.09271236943,211499.2868619102,212058.80912307545,212656.76888835625,213240.91838386914,213980.71747366793,214751.5478278711,215650.52332412713,216483.55237887718,217093.33456566217,217665.68020663157,218204.45205812255,218719.22210159386,219310.75379827642,219870.7098974609,220469.07387279868,221053.64133420814,221793.56528470514,222564.41680173855,223463.03358802258,224295.7970492535,224905.52008822633,225477.8257256108,226016.55940656524,226531.2796342516,227122.77693432075,227682.68882469175,228281.0116103545,228865.53648034608,229605.4477073309,230376.29706783686,231274.9504072618,232107.74093291268,232717.46999914563,233289.77971296172,233828.51728355716,234343.2425875546,234934.74339269567,235494.65978801806,236092.986770977,236677.51598110466,237417.42850463648,238188.27808489613,239086.9276994954
Alaska,3bedroom,310935.0612135757,312728.7262127806,314643.23741684534,315585.4580762471,317315.6249134649,319087.40492539643,320732.02512464905,322209.1143970403,323318.1662215314,324171.6871191611,322323.98232238967,320011.1274065042,324455.45253242156,326255.36415461183,328175.4965123062,329113.89172042225,330849.06634777243,332628.6102502879,334281.13153985405,335765.01219886314,336877.5545458881,337733.4562623559,335862.41944097105,333523.1293654103,337963.68981634884,339763.2046286707,341682.979908751,342621.61812446086,344356.4746374398,346135.5253473282,347787.544728805,349270.993972434,350383.31458784646,351239.0650654109,349369.5103852786,347031.89957421896,351472.69917200314,353272.2391912363,355192.03715428006,356130.6599331993,357865.5366540445,359644.61869345314,361296.66995809047,362780.14660690783,363892.4813075776,364748.2413924274,362878.592560899,360540.8750764051,364981.6594826484,366781.19790064025,368700.99442277366,369639.6181822981,371374.4936194607,373153.5736686961,374805.6229079906,376289.0978159235,377401.4316218427,378257.1910964003,376387.54824573593
North Dakota,3bedroom,213000.03722726746,213176.05332438095,213191.162955851,213150.03134449082,213272.64565538414,213396.55254877283,213545.99000529,213643.24734523377,213826.33740352045,214061.63151017818,214372.80510235706,214567.4707529155,214737.63689784147,214931.29040950414,215217.65131300615,215372.35582181255,215639.1103826421,215887.69555129216,216176.40776407684,216366.71767043517,216572.91882364833,216714.85627053722,216989.5386602006,217233.467434155,217340.69757530632,217524.6249946568,217661.40530604668,217708.11665193806,217895.38556180222,218075.21731927965,218287.1269410471,218426.12332589613,218619.57994435533,218812.9986040003,219107.80394327518,219324.56673525405,219466.50272179832,219655.79356170012,219875.05958225924,219981.32339082437,220212.4243927807,220430.16998519018,220684.4321347598,220851.72518665565,221052.20973549254,221217.2392553225,221500.94786242212,221732.69124283758,221855.48880888804,222041.82200875442,222215.6015653206,222289.02537073387,222495.95531446973,222692.7934514564,222923.700443505,223075.38939452433,223271.99841503892,223452.68302953913,223742.51089188445
Vermont,3bedroom,268086.36778457486,268646.33241128694,269676.52045275713,270518.53774335893,271420.915410468,271975.1523765096,272585.7319004005,273163.49519838707,273774.7672736885,274459.4949343589,274834.47843584145,275332.40848135,276237.80319770606,276797.7213213082,277828.37831582595,278670.56088856515,279573.3083394393,280127.44501564157,280738.1528432934,281315.9217440642,281927.23471969116,282612.0161670911,282986.55032527127,283484.1033033949,284389.4500418676,284949.3692662077,285980.01516051235,286822.1938209901,287724.93251900806,288279.07156909106,288889.776359767,289467.54512791877,290078.85713542684,290763.637309684,291138.1821039106,291635.7440072953,292541.09188141406,293101.01107969956,294131.6572367485,294973.83598983026,295876.57489503006,296430.7138889229,297041.41875148466,297619.1875227756,298230.4995531992,298915.27975759195,299289.82430006115,299787.3859921831,300692.73383942095,301252.6530383231,302283.29918915284,303125.4779400426,304028.2168403384,304582.35583556123,305193.0606964215,305770.82946763805,306382.1414975192,307066.9217011986,307441.46624962694
District of Columbia,3bedroom,693967.4394706062,697860.4255913035,698769.4148626396,699375.8981601278,701407.9818446444,703288.5145606485,705255.7579890622,706508.1309611693,708412.1934451214,711146.2760625433,713925.569773985,716049.0428021556,719575.422079587,723476.466886228,724363.1932360515,724947.8019395107,726970.569327059,728842.117071379,730802.7803083968,732043.4322032471,733944.3275024939,736680.4942628321,739470.215814131,741584.7074332548,745110.015922484,749010.5797236203,749898.6348989956,750484.5492495805,752507.8727067107,754379.9567445241,756341.0127389102,757582.3642394678,759483.4485811078,762219.4909434707,765008.5900796008,767123.6177795723,770648.9901818293,774549.5826931421,775437.5585537992,776023.3949731358,778046.6852396773,779918.7372672941,781879.7698188438,783121.0795614524,785022.1526195615,787758.20240697,790547.338693713,792662.33439618,796187.7029836068,800088.2937812716,800976.2743760523,801562.1154469363,803585.4076945522,805457.4616327883,807418.49558359,808659.8078186403,810560.8815502389,813296.9308944625,816086.0649637659
Wyoming,3bedroom,254191.33367493592,255408.34382601478,256522.85984554884,257667.64309670802,258739.68012044558,259780.9289083545,260780.56424630355,261702.14914690322,262646.65506079345,263523.57607408386,264321.0449642365,264977.2449006275,265906.15103034774,267149.4720176169,268284.8449186867,269452.34299197834,270543.5887241418,271603.8364529899,272620.67272484925,273552.7160330006,274509.59822860674,275388.43711606145,276179.0735795041,276810.31118497654,277725.4425933061,278964.2089336305,280095.9713173045,281259.5372466505,282347.45777529274,283404.4166132946,284418.27524580737,285348.5081077358,286303.24785551935,287181.75474137446,287973.5739605158,288609.13277430827,289526.6487131881,290766.20350465254,291898.5909019866,293062.83752149687,294151.3336733519,295208.8618485096,296223.23593769025,297153.78220445686,298108.89282959903,298987.4571879746,299779.0716612617,300413.88243428007,301330.98558906186,302570.403892406,303702.68309414573,304866.8118799485,305955.20838614844,307012.6380038252,308026.92286273127,308957.4148762473,309912.4612991187,310791.01570847415,311582.6656251456
California,4bedroom,675458.9713096645,676098.2021305406,676827.1609513786,678027.4221823834,679729.0453105492,682039.4092076056,684225.0944892929,686460.262847874,689622.678026494,693293.6783843521,697779.4127418586,702460.7039712941,703253.5736774513,703892.1494518715,704620.5218543578,705820.3581190255,707522.0520749142,709833.1004933172,712019.4425811552,714255.3205367363,717419.3000841922,721092.3139730294,725580.6966714785,730264.3938438732,731057.5173734095,731696.1068870093,732424.4915892449,733624.336767309,735326.0292376316,737637.0632986381,739823.391610388,742059.2546826266,745223.2014184486,748896.1730747639,753384.5002259586,758068.1469352416,758861.2651409953,759499.8543664245,760228.2388106807,761428.083801792,763129.7763032735,765440.8106654172,767627.1392661115,769863.0026505189,773026.950074544,776699.9226166592,781188.250932922,785871.8987006365,786665.017018053,787303.6062495265,788031.9906991937,789231.8356942261,790933.528195054,793244.5625508815,795430.8911455155,797666.7545233753,800830.7019329657,804503.6744565018,808992.0027483284
Texas,4bedroom,290713.9934676293,290957.8837020148,291419.67543549853,291996.8144063183,292469.3210391463,292998.62064754794,293413.9854459497,293896.2850543514,294245.7873917696,294608.26949422894,295036.75732390117,295787.46630631905,295908.9984459428,296150.59208581445,296611.0563245917,297187.75948721403,297659.0074371561,298187.86263588286,298602.0834377665,299083.93863649317,299431.70060828107,299792.1756993049,300219.2987612011,300971.4155187829,301093.2400899151,301334.9567029166,301795.4920235404,302372.2185218877,302843.5338690882,303372.41286411346,303786.6949222752,304268.57391730044,304616.4290784638,304977.0116366424,305404.20777620375,306156.2491532528,306278.0580658882,306519.76809418754,306980.2996086727,307557.0248574886,308028.3365958449,308557.21431667684,308971.49309481843,309453.3708156504,309801.2209869084,310161.79779066576,310588.99001722067,311341.03543058515,311462.84518166824,311704.55556255113,312165.0872808392,312741.81259656243,313213.1245281574,313742.0023172171,314156.2812709902,314638.15906005,314986.00949849683,315346.58661037957,315773.7790464597
New York,4bedroom,310585.8500728761,311395.0834922663,312069.20613613835,312691.04519268044,313264.1571211881,313852.056070951,314551.3020730526,315313.0220575108,316157.95859250193,316887.0424981561,317666.2970725492,318429.50790822116,319104.03506661596,319912.600469457,320581.3463947631,321190.31391291996,321746.5624968344,322317.36999879207,323006.62833883025,323764.68237881165,324610.00994788023,325337.806699696,326116.2629128475,326877.40452652593,327550.1858818828,328358.836553279,329028.26878646796,329638.8792841021,330197.2803791038,330770.2695082408,331460.8027171645,332219.3246943388,333064.60235010687,333792.56339987024,334571.12151934375,335332.527257571,336005.53145486617,336814.17124221096,337483.51587205887,338093.9166526039,338652.04299167235,339224.75364837074,339915.12412745185,340673.58637507545,341518.87040199555,342246.8104800501,343025.3555917548,343786.72761596896,344459.7033687441,345268.3445453768,345937.7003572984,346548.1279070503,347106.28931716824,347679.03551930713,348369.42676993733,349127.89664170216,349973.1798553806,350701.1226103557,351479.6693824289
Florida,4bedroom,341606.56895645993,341978.9731900018,342515.3790124911,343184.110557352,343838.4274861173,344494.1418138045,345265.75863918086,346060.7972853118,346840.2161131911,347940.89619155054,349439.1173919718,351067.10915342404,351457.64716951986,351829.95157989935,352366.300635839,353034.9868267463,353689.2634408862,354344.9322664044,355116.51996742823,355911.53312048723,356690.9211195354,357791.6070524085,359289.89902574744,360917.9940193194,361308.54037764925,361680.84392869245,362217.19249595224,362885.8782964262,363540.15456351417,364195.82299732295,364967.41044762725,365762.423381227,366541.8111148825,367642.49709815474,369140.78968074854,370768.88556300313,371159.4319931479,371531.7355367933,372068.0840998463,372736.76989695913,373391.04616105946,374046.7145914962,374818.3020396422,375613.31497135264,376392.7027027235,377493.38868642953,378991.68127426814,380619.777164173,381010.32359493594,381382.62713851774,381918.97570153454,382587.6614986184,383241.93776269304,383897.60619310074,384669.19364122814,385464.2065729224,386243.5943042736,387344.28028798336,388842.57287586713
Illinois,4bedroom,294873.7647748673,295023.3330216131,295176.11488413624,295444.8315657594,295558.8841612772,295567.91771772254,295501.04162583227,295472.216841466,295534.2429782257,295704.3265542013,295855.0364601357,296208.9716012341,296456.6927183393,296606.2508441065,296759.00829966005,297027.7139023517,297141.7467973634,297150.75432248454,297083.85161616845,297055.00633994385,297117.02585433464,297287.1153446271,297437.8206690484,297791.7626824164,298039.4840812753,298189.04227236006,298341.7998854287,298610.5055596203,298724.53858177294,298733.5462748922,298666.64374033734,298637.79859636084,298699.81815349037,298869.9076056137,299020.6129596027,299374.5549286192,299622.2763256597,299771.83451632294,299924.592128375,300193.2978021052,300307.3308234373,300316.3385154724,300249.4359798091,300220.5908349791,300282.6103918328,300452.69984420243,300603.4051980006,300957.3471673033,301205.0685643556,301354.62675502157,301507.38436708023,301776.09004081326,301890.1230621507,301899.13075419277,301832.2282185366,301803.3830737121,301865.4026305676,302035.4920829357,302186.1974367351
