State,Room Size,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022,5/31/2022,6/30/2022,7/31/2022,8/31/2022,9/30/2022,10/31/2022,11/30/2022,12/31/2022,1/31/2023,2/28/2023,3/31/2023,4/30/2023,5/31/2023,6/30/2023,7/31/2023,8/31/2023,9/30/2023,10/31/2023,11/30/2023,12/31/2023,1/31/2024,2/29/2024,3/31/2024,4/30/2024,5/31/2024,6/30/2024,7/31/2024,8/31/2024,9/30/2024,10/31/2024,11/30/2024,12/31/2024,1/31/2025,2/28/2025
Vermont,3bedroom,268033.197,268510.1125,269504.3953,270318.3832,271212.2068,271750.1347,272359.7427,272936.9875,273555.1559,274349.2178,274699.7882,275175.9924,276016.9154,276488.9596,277472.5331,278278.039,279163.3692,279698.4116,280307.0196,280886.6228,281511.681,282411.7611,282757.6407,283228.5353,284060.5864,284527.9843,285501.136,286298.3721,287175.4032,287707.6325,288315.2693,288897.1897,289529.0045,290533.0086,290874.2912,291339.9818,292163.3368,292626.1804,293589.1165,294378.2465,295247.1425,295776.6144,296383.2992,296967.491,297605.9289,298711.8022,299048.5788,299509.1683,300323.9991,300782.3785,301735.3009,302516.485,303377.4068,303904.1759,304509.9275,305096.3457,305741.2758,306947.0042,307279.3638
District of Columbia,3bedroom,693697.5064,697140.1145,697840.2291,698318.3611,700088.5228,701736.0172,703460.4018,704513.5747,706125.8443,709989.0545,712612.7738,714471.0835,717347.4463,720386.2507,721238.8309,721915.3744,723613.9488,725203.899,726830.0532,727883.0814,729313.6276,734016.0088,736387.0765,738157.7597,740756.779,743486.2554,744455.7187,745284.3297,746928.069,748473.9368,750024.8278,751077.7492,752369.0501,757714.4573,759891.9286,761595.4676,763981.9695,766474.4201,767533.4464,768478.581,770080.3022,771592.3915,773085.6112,774138.4508,775323.0535,781161.1867,783190.3125,784842.4015,787066.0595,789376.8862,790504.5413,791538.9635,793108.4879,794594.694,796043.7223,797096.4992,798199.3432,804415.0333,806330.4878
Wyoming,3bedroom,253832.9132,254292.522,254831.2157,255349.4815,255905.7056,256481.2392,257078.999,257736.2791,258375.0242,259070.6506,259817.8553,260654.4974,261485.9752,262324.1555,263152.7207,263986.4284,264803.5808,265618.6843,266425.1162,267217.5889,268013.3952,268789.1229,269540.844,270242.3713,270932.1063,271612.7227,272320.6469,273023.0695,273731.629,274447.0303,275166.6218,275902.8411,276633.2907,277375.6977,278125.5615,278883.3552,279632.1156,280378.3432,281136.5089,281893.6037,282647.3895,283404.3161,284160.079,284919.7374,285677.4155,286433.7155,287184.3751,287918.7697,288642.9825,289361.9211,290099.1956,290833.5549,291568.5372,292308.201,293048.9296,293798.8538,294545.2203,295295.7598,296046.1108
California,4bedroom,676606.3717,678761.6473,680851.011,683276.7821,686099.6059,689445.6232,692562.6275,695639.1912,699600.813,704017.8839,709213.3225,714532.846,716954.9794,719531.7684,721999.3566,724764.5106,727891.8644,731511.1379,734873.3342,738169.9152,742328.9604,746923.3087,752277.6857,757739.8182,760289.9086,762981.5152,765552.1272,768409.7207,771620.0175,775313.7131,778742.688,782099.182,786311.9844,790954.4388,796352.1132,801853.1024,804438.0643,807160.9589,809759.6472,812642.4369,815875.3448,819589.3317,823036.514,826409.3527,830636.8237,835292.5702,840702.0396,846213.6065,848808.054,851539.4623,854145.7881,857035.4276,860274.4791,863993.9762,867446.1027,870823.3706,875054.8132,879713.9935,885126.6761
Texas,4bedroom,290636.3097,290857.0664,291299.0838,291860.8105,292324.3962,292842.4603,293249.1483,293723.5367,294074.7324,294442.4468,294873.4563,295612.515,295645.4625,295853.6225,296288.9458,296848.7266,297305.3995,297822.1083,298223.721,298696.8188,299037.7686,299393.1307,299815.9852,300565.0834,300602.2503,300813.6664,301250.6793,301810.8862,302269.3739,302786.3954,303189.3552,303662.7744,304006.5077,304365.2365,304790.3122,305536.6501,305572.6538,305783.1725,306219.7185,306779.8058,307237.7941,307754.7283,308157.3178,308630.6481,308973.6181,309331.424,309755.8908,310502.9847,310539.3069,310750.0713,311186.7452,311746.8652,312204.9902,312721.9483,313124.6392,313597.9939,313941.173,314299.2317,314723.8654
New York,4bedroom,310621.3961,311343.499,311914.8768,312436.7976,312912.2678,313411.9454,314051.5881,314770.0562,315595.9586,316287.8624,317031.8086,317755.5591,318441.4156,319163.4798,319731.1054,320227.8286,320667.7562,321130.3717,321747.0329,322458.7713,323283.0755,323977.1371,324725.467,325452.3493,326137.0008,326854.2991,327419.4467,327923.3276,328375.2865,328851.0153,329475.2432,330188.0313,331011.4972,331703.37,332448.7693,333173.4126,333857.7891,334576.4288,335142.0561,335642.4494,336088.943,336558.813,337179.5671,337891.6668,338715.2758,339407.8916,340154.3728,340879.83,341564.2138,342282.1973,342847.5448,343349.3389,343798.0751,344270.3618,344892.5366,345604.8916,346428.4114,347120.69,347866.6953
Florida,4bedroom,341586.4091,342054.8541,342674.9689,343419.3455,344142.5756,344862.143,345690.4817,346537.0434,347364.2349,348514.0645,350041.0011,351690.6286,352091.0977,352587.7823,353233.5191,354001.0968,354745.3371,355483.8757,356329.2772,357191.1661,358032.1014,359203.8592,360742.1764,362402.0181,362812.0967,363317.3691,363970.7239,364745.0086,365495.1478,366238.8136,367088.5946,367954.1912,368798.2253,369982.1522,371522.915,373184.7854,373596.9741,374103.9638,374758.6423,375533.8674,376284.6229,377028.5762,377878.3032,378743.5458,379586.9576,380779.638,382319.7235,383980.7615,384392.4389,384898.7444,385552.5467,386326.6971,387076.2226,387818.7723,388666.8961,389530.3656,390371.8553,391572.0917,393110.409
Illinois,4bedroom,294813.1331,294913.7844,295021.1668,295251.5731,295330.4268,295307.1748,295211.3556,295157.5275,295199.3241,295354.9581,295490.0948,295832.0161,296007.6529,296098.1933,296196.6847,296419.2594,296491.2444,296461.9561,296360.8419,296302.3449,296340.0185,296493.5392,296625.4606,296964.54,297137.6774,297226.0136,297322.5632,297543.4135,297613.8973,297583.2897,297481.0263,297421.5038,297458.2566,297612.4772,297743.6566,298082.068,298254.6162,298342.4273,298438.5106,298658.9333,298729.0556,298698.1305,298595.5981,298535.8239,298572.3358,298727.853,298858.8156,299197.0205,299369.3853,299457.0278,299552.9581,299773.2287,299843.2314,299812.2015,299709.5871,299649.7254,299686.1408,299843.0806,299973.938
Pennsylvania,4bedroom,313486.1592,314092.3073,315065.0428,316169.6378,317218.672,318076.1415,318906.9682,319701.3316,320522.3962,321198.3792,321860.1102,322501.6823,323042.7221,323648.7608,324612.6608,325705.3769,326743.8558,327595.2338,328420.6475,329210.4783,330026.547,330702.6077,331363.3063,332004.3582,332546.5307,333152.8633,334110.3458,335194.2711,336224.9207,337071.829,337893.2588,338679.7508,339492.1074,340168.3011,340828.2743,341468.9796,342012.0542,342618.6432,343571.2677,344648.5238,345673.2318,346516.7526,347335.1619,348119.1222,348928.6613,349604.9627,350264.3889,350904.8345,351448.5993,352055.3864,353004.3156,354076.4973,355096.6845,355937.6281,356753.7394,357535.7735,358343.1688,359019.5526,359678.563
Ohio,4bedroom,244261.829,244940.9902,245775.1357,246744.6176,247666.6912,248616.5866,249484.729,250262.4171,251081.3216,252020.1906,252993.4824,253957.299,254578.734,255232.0936,256054.1752,257020.438,257944.7711,258903.5507,259780.1704,260550.817,261362.5963,262290.4287,263263.9686,264232.9773,264864.4708,265525.6019,266351.3218,267318.5614,268242.2223,269198.3367,270072.4122,270845.1785,271659.102,272590.2537,273563.7204,274531.1695,275159.6403,275818.4359,276643.0626,277610.009,278533.8722,279490.7879,280365.6284,281137.7577,281951.0367,282881.1907,283854.6795,284822.5974,285451.9769,286111.4745,286936.4299,287903.4644,288827.2668,289783.9416,290658.5522,291430.873,292244.3457,293174.7997,294148.2818
Michigan,4bedroom,287118.4094,287479.721,288047.4315,288749.1192,289451.4335,290136.0559,290987.6889,291899.1126,292771.1154,293678.0289,294700.3822,296183.7383,296608.599,296964.1869,297526.8737,298224.1477,298922.5983,299603.8439,300452.5132,301361.3627,302231.1415,303138.6627,304159.1189,305640.7514,306064.2561,306418.675,306980.3331,307676.6974,308374.3579,309054.9227,309902.9929,310811.3423,311680.7161,312590.4399,313610.3986,315091.5351,315514.7606,315868.955,316430.4129,317126.5941,317824.1019,318504.5447,319352.5062,320260.7855,321130.1317,322042.388,323062.1396,324543.0347,324966.2043,325320.37,325881.7993,326577.9482,327275.4354,327955.8723,328803.8267,329712.1251,330581.5218,331496.3785,332515.983
Georgia,4bedroom,278238.0813,279248.0082,279958.6985,280704.1752,281536.0471,282243.9466,282849.1531,283327.5025,283952.6731,284455.9636,285334.3529,286117.3346,287046.2189,288026.2463,288721.4796,289473.5104,290334.3864,291090.5206,291729.7426,292236.9343,292888.1995,293654.7772,294555.1319,295358.7396,296313.2519,297316.1362,298021.0839,298761.9288,299590.0996,300295.0654,300897.8396,301374.196,301997.741,302500.7343,303378.0468,304160.1556,305088.3605,306067.8381,306762.5811,307514.1271,308374.5044,309130.1248,309768.9488,310275.8099,310926.7934,311692.1068,312592.2529,313395.6783,314350.0038,315352.727,316057.5811,316798.4309,317626.7063,318331.8618,318934.7679,319411.2367,320034.8841,320538.9901,321416.3902
North Carolina,4bedroom,318340.1185,319204.3202,320066.3988,320848.1505,321713.3673,322598.8601,323646.4975,324632.1808,325600.7981,326416.0333,327478.7034,328650.9669,329440.0551,330300.6807,331159.6228,331938.6427,332801.4736,333684.8689,334730.6821,335714.818,336682.1433,337502.1022,338563.4066,339734.4314,340522.5757,341382.3486,342240.5574,343018.9661,343881.2821,344764.231,345809.6768,346793.5509,347760.7186,348586.3984,349647.2204,350817.786,351605.6742,352465.2014,353323.2123,354101.4823,354963.7004,355846.5708,356891.9738,357875.8725,358843.1351,359674.7553,360735.2919,361905.5722,362693.3575,363552.7742,364410.7066,365188.9431,366051.1563,366934.03,367979.4626,368963.4496,369930.8635,370768.47,371828.7652
New Jersey,4bedroom,448749.0497,448885.2234,449095.2506,449609.8815,449826.8933,450087.0766,450323.243,450527.2195,451012.8471,451707.2206,452769.7341,454022.5051,453846.483,453971.6322,454171.5921,454677.0283,454885.6457,455138.1629,455367.3284,455564.9113,456044.6977,456733.9733,457791.613,459039.9316,458859.8511,458981.2922,459177.865,459680.2057,459885.9972,460135.9327,460362.7396,460558.1672,461035.9822,461723.6931,462779.685,464026.4965,463845.0468,463965.2352,464160.6627,464661.9545,464866.7891,465115.849,465341.8551,465536.5499,466013.6922,466701.024,467756.4506,469002.7436,468820.8272,468940.5868,469135.6212,469636.5512,469841.0559,470089.8129,470315.541,470509.9802,470986.8856,471674.2363,472729.461
Virginia,4bedroom,394837.0127,395590.829,396421.2316,397367.0585,398500.1628,399739.4248,400958.7516,401977.0598,402827.2533,403523.5446,404292.272,405002.6747,405942.6435,406690.9793,407516.3661,408457.5876,409586.447,410821.7929,412037.5186,413052.5295,413899.6983,414598.5067,415364.6882,416072.7673,417010.5566,417756.9058,418580.436,419519.9085,420647.1056,421880.8705,423095.1068,424108.7295,424954.5998,425657.484,426422.531,427129.5624,428066.326,428811.7317,429634.3486,430572.9249,431699.231,432932.1123,434145.4895,435158.2942,436003.3815,436710.8057,437475.1394,438181.5044,439117.5867,439862.3606,440684.3458,441622.2808,442747.9262,443980.1322,445192.8388,446204.9957,447049.4541,447761.5555,448525.3021
Washington,4bedroom,533289.5898,534690.672,536747.0865,539411.8424,542296.2423,544870.94,547494.9681,550760.8207,554882.5419,559293.2468,563934.4387,568988.3555,569610.4406,571186.6776,573400.0264,576205.3786,579215.7444,581903.3125,584628.4567,587984.8561,592187.6329,596672.3592,601378.6589,606490.8719,607165.381,608788.5348,611043.8755,613886.7989,616930.7868,619648.4557,622400.5279,625780.9776,630005.2081,634510.533,639234.0565,644361.6464,645050.1099,646685.6997,648952.1262,651804.919,654857.6994,657583.2138,660342.266,663728.8863,667958.5444,672470.1032,677197.9755,682329.402,683021.4763,684660.2305,686929.4328,689784.6464,692839.5431,695566.9189,698327.5875,701715.5709,705946.3475,710460.2778,715189.037
Massachusetts,4bedroom,567392.677,567450.9279,568030.7639,568474.529,569546.9651,571125.2852,572959.2116,574634.6217,576301.6186,578569.8738,581036.3402,584144.6184,584235.5157,584304.5583,584892.2221,585340.5534,586416.6162,587996.0438,589831.1861,591507.5197,593176.7395,595413.746,597880.8164,600988.007,601078.98,601148.4738,601737.1439,602187.8277,603265.7098,604848.279,606685.5567,608363.6037,610032.7074,612301.922,614769.6771,617878.9364,617970.6255,618040.2996,618628.4742,619077.2405,620153.6451,621733.3778,623568.7531,625245.2708,626914.6045,629152.3845,631619.5414,634726.8325,634817.8654,634887.398,635476.0853,635926.7503,637004.6182,638587.1408,640424.3888,642102.4118,643771.5269,646040.0811,648507.8275
Indiana,4bedroom,233591.804,234511.1005,235347.9695,236190.8591,237059.5669,238061.6026,239112.4621,240048.1967,240881.1062,241695.8339,242672.0866,243625.8269,244339.8229,245256.4755,246088.5663,246924.5698,247788.2197,248789.9499,249845.3321,250780.0562,251608.4777,252415.1434,253392.5586,254349.1889,255064.5065,255981.5559,256814.3637,257651.4004,258515.8093,259517.5853,260572.2888,261507.1646,262336.2595,263144.135,264121.3757,265077.5723,265792.6916,266709.6815,267542.3817,268379.2634,269243.5583,270245.3275,271300.1329,272234.9858,273063.9797,273871.6737,274848.9406,275805.2023,276520.3513,277437.3501,278270.0665,279106.9714,279971.2835,280973.0537,282027.8438,282962.7001,283791.7092,284599.4304,285576.6934
Arizona,4bedroom,331323.4843,332413.9872,333775.5845,335235.3491,336898.6605,338341.4071,339858.9375,341502.7728,343416.1641,346557.9469,348437.7005,350664.5084,351605.1999,352538.4426,353670.3676,354858.195,356183.3972,357307.9813,358465.3484,359688.4182,361086.3657,364734.5475,366271.5287,368091.1773,368871.5214,369637.1001,370553.4608,371499.7067,372537.9203,373395.3136,374257.0217,375141.0784,376129.9984,380155.434,381419.9304,382919.2332,383569.9068,384201.2822,384947.5903,385704.5779,386519.3255,387168.9746,387801.5388,388423.5569,389097.0262,393410.5983,394464.8938,395717.4537,396267.8452,396795.5884,397410.8634,398022.1705,398665.0644,399154.9862,399611.4551,400032.1812,400463.4112,404997.9173,405890.7901
Tennessee,4bedroom,308695.7389,309792.3219,310927.3366,312075.307,313211.1069,314412.821,315735.0217,317191.4303,318647.6983,319998.977,321451.7925,323154.1359,323914.7945,325015.7793,326154.1231,327304.8341,328443.5868,329646.0716,330970.2195,332430.0703,333890.3566,335243.1831,336699.0373,338406.9377,339169.1966,340271.156,341410.3769,342561.8393,343701.1405,344904.3238,346228.8857,347688.842,349149.0667,350502.0927,351957.8801,353665.3174,354427.6062,355529.6423,356668.9208,357820.4305,358959.7835,360162.9786,361487.5745,362947.5928,364407.8905,365760.9439,367216.7865,368924.3257,369686.6434,370788.6969,371927.9911,373079.5143,374218.8771,375422.0848,376746.6881,378206.7081,379667.0044,381020.0613,382475.9025
Missouri,4bedroom,275963.6613,276629.0471,277419.7477,278162.5581,278653.3111,279247.9623,279851.7949,280542.8957,281111.7224,281612.8344,282191.7314,282824.1391,283325.2815,283997.956,284791.3143,285537.3053,286036.9267,286636.3129,287244.4795,287936.8344,288511.0338,289018.2947,289601.7053,290235.4025,290738.6401,291412.9205,292207.0333,292953.7856,293455.0294,294055.3242,294664.3005,295356.9408,295932.0722,296440.3756,297024.5528,297658.4861,298162.0836,298836.6398,299630.8867,300377.7715,300879.2847,301479.732,302088.8433,302781.5328,303356.8173,303865.2912,304449.5937,305083.5663,305587.2229,306261.8243,307056.0933,307802.9998,308304.557,308905.029,309514.1623,310206.86,310782.1693,311290.6708,311874.9937
Maryland,4bedroom,400213.4695,400353.3337,400576.4896,400910.8367,401285.2848,401935.7437,402609.142,403051.4147,403550.4867,404061.3389,404771.8633,405788.0149,405622.2583,405755.4299,405972.3895,406300.9967,406670.127,407315.6517,407984.4757,408422.5134,408917.6549,409425.9003,410133.0677,411146.0999,410977.4859,411108.0009,411322.4928,411648.8046,412015.7993,412659.3295,413326.2952,413762.6069,414256.1359,414763.9156,415469.7044,416481.4447,416311.6616,416441.0798,416654.5449,416979.8926,417345.9814,417988.6534,418654.8103,419090.3656,419583.178,420091.3194,420796.4942,421807.6489,421637.3492,421766.2733,421979.2686,422304.1665,422669.8248,423312.0776,423977.8314,424413.005,424905.447,425414.2699,426119.1261
Wisconsin,4bedroom,261911.3555,262619.3177,263456.0032,264363.7907,265448.5657,266482.8579,267594.3234,268601.8707,269618.6435,270535.6022,271469.6667,272407.1238,273394.3064,274111.1839,274952.0997,275861.3526,276940.7645,277971.719,279077.1089,280082.6332,281096.9512,282014.9921,282949.6355,283887.3303,284873.8252,285595.7733,286439.09,287349.1689,288425.5133,289454.5575,290556.4764,291560.8424,292573.7566,293492.412,294427.3834,295365.2119,296351.3131,297076.1525,297920.8377,298831.3871,299905.9811,300933.9349,302033.8735,303037.5784,304049.6916,304968.6974,305903.8556,306841.7603,307827.6367,308554.1253,309399.5912,310310.4089,311384.0043,312411.3361,313510.1449,314513.4727,315525.129,316444.3345,317379.5994
Minnesota,4bedroom,324217.495,324907.2866,326086.4369,327274.4398,328291.4168,329418.2299,330535.9575,331678.2902,332784.2937,333798.8851,334990.8028,336390.9124,336982.2657,337677.1637,338861.6317,340055.3062,341077.5695,342211.4624,343335.019,344482.9653,345592.9816,346630.8379,347825.399,349229.2387,349823.2236,350518.4411,351702.1103,352893.8893,353914.0054,355043.505,356163.4504,357307.6424,358415.1596,359431.6941,360624.6408,362025.6538,362617.7375,363313.1743,364498.0504,365692.0189,366714.5047,367848.4904,368972.1241,370120.1074,371230.175,372267.4046,373462.0038,374865.8231,375459.8062,376155.0844,377338.8393,378530.7306,379550.9589,380680.639,381800.733,382945.0734,384052.6932,385069.9581,386262.9717
Colorado,4bedroom,487808.4418,488061.2921,488723.195,489636.6989,490849.2475,492062.2085,493044.8825,493868.5085,495188.2683,497069.0643,498840.5147,500773.4999,501778.5784,502032.7754,502695.7674,503610.1519,504823.4105,506036.9474,507020.0942,507844.1098,509164.1784,511045.9592,512817.5704,514750.6757,515755.8715,516010.1777,516673.2506,517587.6948,518800.9943,520014.5624,520997.7383,521821.7818,523141.8649,525024.3905,526795.9671,528729.0333,529734.2169,529988.5267,530651.5945,531566.0282,532779.3118,533992.8645,534976.0315,535800.0722,537120.1446,539003.3945,540774.9198,542707.9333,543713.0936,543967.398,544630.4535,545544.8706,546758.1333,547971.6667,548954.8217,549778.857,551098.9164,552982.8888,554754.3614
Alabama,4bedroom,254277.5055,254983.8507,255853.8927,256758.1931,257678.3295,258562.7323,259552.7593,260665.5729,261916.5646,263217.8568,264565.4689,266118.0412,266907.3055,267626.5951,268508.4125,269423.9579,270358.8841,271257.2258,272262.6891,273388.7924,274662.389,275984.2494,277351.8031,278925.7083,279723.4812,280451.7295,281341.3472,282263.5356,283202.9934,284105.0863,285113.0015,286241.3538,287513.9733,288834.7989,290200.9491,291772.5971,292571.1802,293299.7468,294189.672,295112.1952,296052.3086,296955.0459,297963.7619,299092.7966,300366.8224,301688.9351,303056.3536,304629.3971,305428.4493,306157.5372,307047.9147,307970.8194,308911.1711,309814.1005,310822.9226,311952.0573,313225.9526,314547.9374,315915.2068
South Carolina,4bedroom,281672.77,282239.618,283008.2575,283783.4211,284518.5422,285179.6507,285917.9998,286590.2903,287213.89,287581.9772,288182.3243,288942.983,289486.9174,290045.4728,290804.8202,291593.9418,292342.5284,293005.2386,293745.5445,294441.8798,295112.979,295699.8941,296347.5125,297121.0827,297676.8759,298242.163,299009.513,299783.887,300518.3971,301178.9046,301916.7767,302588.9447,303212.7736,303583.1529,304183.8402,304944.479,305488.4142,306046.9372,306806.2884,307595.1657,308343.5298,309006.1673,309746.4069,310442.4296,311112.9523,311697.32,312344.3746,313117.781,313673.4253,314238.625,315005.8749,315780.4127,316515.08,317175.6088,317913.5057,318585.9499,319210.322,319583.1975,320184.4248
Louisiana,4bedroom,254556.1215,255091.7327,255504.5864,255915.4727,256125.879,256462.7723,256743.872,257204.121,257855.7928,258474.9579,258991.6831,259361.6129,259837.7619,260363.0877,260772.5053,261180.315,261398.0571,261735.8745,262020.9623,262476.0306,263113.0038,263719.1698,264228.8846,264599.9346,265071.6013,265591.0506,265998.2221,266404.1079,266625.2521,266963.3309,267250.2719,267702.6345,268332.1572,268931.7462,269437.9034,269809.4851,270278.8816,270795.3673,271201.4005,271606.3129,271829.1573,272167.3628,272455.2299,272906.2331,273532.017,274128.3059,274632.6778,275004.5255,275472.7828,275987.7817,276393.2437,276797.6676,277021.3647,277359.6336,277647.9653,278098.2864,278722.1951,279316.8287,279820.3051
Kentucky,4bedroom,241817.0623,242511.4384,243263.8463,243975.8309,244742.2255,245533.2278,246358.7796,247159.0592,247954.4086,248669.9048,249311.9634,250002.665,250721.4675,251427.9322,252188.4621,252911.5822,253682.4187,254474.0522,255296.0155,256093.4347,256886.558,257606.8299,258261.4746,258958.7536,259681.7151,260391.1944,261153.9048,261879.4225,262651.5339,263443.7656,264265.6198,265062.9501,265856.0085,266577.1614,267233.7591,267932.1013,268655.7553,269365.7431,270128.8268,270854.7358,271627.068,272419.416,273241.2793,274038.6163,274831.6809,275552.9716,276209.8574,276908.3589,277632.1176,278342.1827,279105.3235,279831.2912,280603.6574,281396.0238,282217.8899,283015.229,283808.2955,284529.6065,285186.534
Oregon,4bedroom,466898.7151,467150.4431,467995.4305,468543.0241,469575.4151,470716.8694,472548.5635,473714.8055,475116.7101,476694.9737,478416.7989,480767.7494,481119.9001,481390.5066,482252.8787,482816.5411,483863.7196,485018.8013,486863.0057,488040.8254,489453.375,491043.9416,492774.8329,495134.0861,495494.0519,495771.8662,496640.8309,497210.5824,498263.3199,499423.4953,501272.3186,502454.4185,503870.8651,505467.4939,507201.6811,509563.901,509926.7474,510207.2066,511078.5445,511650.4832,512705.1716,513867.1042,515717.4611,516900.9881,518318.6934,519918.9442,521654.1712,524017.2715,524381.0694,524662.3896,525534.4509,526107.0514,527162.28,528324.6653,530175.3495,531359.1882,532777.1207,534380.0392,536115.4239
Oklahoma,4bedroom,230200.866,230768.019,231484.5293,232256.5461,232989.1804,233663.6651,234306.5896,235000.4318,235677.2637,236573.9914,237441.0849,238452.1188,239159.2846,239702.8004,240398.473,241153.6304,241873.4463,242538.8768,243175.5326,243863.6181,244536.8658,245425.2651,246287.6084,247290.7712,247995.0745,248536.7147,249230.8124,249984.7289,250703.6145,251368.3893,252004.5907,252692.2744,253365.2683,254253.1329,255115.1682,256117.8366,256821.9561,257363.4757,258057.4729,258811.3106,259530.1371,260194.8704,260831.0431,261518.7014,262191.6793,263079.5107,263941.527,264944.1648,265648.273,266189.7851,266883.7761,267637.6089,268356.4318,269021.1625,269657.3334,270344.9902,271017.9671,271905.7965,272767.8115
Connecticut,4bedroom,366111.3205,365967.2622,365695.177,365454.2891,365033.2058,365068.6232,365168.5298,365446.5912,365449.1646,366385.8331,366729.2227,367352.0598,367678.9925,367536.7555,367267.7031,367029.1884,366612.4335,366645.4184,366741.3921,367012.313,367010.364,368184.3987,368519.8564,369133.8092,369455.9386,369314.2728,369047.2249,368810.2805,368397.1468,368427.3362,368519.1599,368782.9033,368776.3689,370179.8789,370507.5349,371112.7925,371430.1971,371289.0228,371023.8666,370788.4042,370378.7448,370406.2071,370493.9982,370750.7841,370739.8027,372365.3101,372685.4117,373282.2521,373595.0815,373454.3798,373191.0512,372957.0207,372550.7211,372575.5439,372659.4328,372909.4868,372894.2027,374734.4806,375047.2735
Iowa,4bedroom,213755.8055,214116.4396,214625.687,215153.6331,215685.9128,216173.9099,216672.0944,217167.7323,217635.0141,218105.1277,218516.6967,218939.5269,219421.5052,219837.8493,220370.6198,220911.5803,221451.5313,221951.9355,222457.9866,222958.5049,223432.3041,223907.8319,224333.9206,224767.8869,225257.1714,225678.6991,226213.6806,226755.8678,227296.5425,227798.0897,228304.865,228805.8323,229280.2269,229756.2485,230183.6571,230618.6355,231108.584,231530.5827,232065.7652,232608.0639,233148.8043,233650.4554,234157.2964,234658.3046,235132.7532,235608.8197,236036.3482,236471.4185,236961.4273,237383.4688,237918.6695,238460.9783,239001.7247,239503.3852,240010.2323,240511.2441,240985.6976,241461.7682,241889.3076
Mississippi,4bedroom,225201.3876,225766.8,226295.6788,226716.9692,227288.6397,227712.3203,228318.3687,228866.5954,229620.5928,230309.1,230918.4645,231465.6379,232263.499,232826.7426,233357.4599,233789.4187,234360.4806,234794.8035,235397.9269,235947.3815,236686.5119,237364.8723,237970.2936,238518.8076,239308.3571,239870.591,240402.0941,240838.781,241409.552,241848.6018,242450.4102,243000.4029,243732.9019,244406.7358,245010.3958,245559.5041,246345.3476,246907.1297,247438.9815,247877.7741,248448.4147,248889.5701,249490.7921,250041.0242,250770.5679,251442.3846,252045.2597,252594.6326,253378.8247,253940.4054,254472.4125,254912.1434,255482.7258,255924.8194,256525.78,257076.1188,257804.3457,258475.2635,259077.7889
Arkansas,4bedroom,241918.0411,242392.6013,242986.8901,243515.7777,244143.4892,244752.8086,245423.3231,246043.3849,246616.1399,247212.5565,247695.0644,248313.7657,248831.8308,249277.5216,249843.2293,250387.6839,251058.5395,251697.817,252382.8424,252995.1408,253548.2572,254150.1163,254651.5723,255307.9262,255856.3755,256319.1098,256901.4449,257439.3748,258089.1869,258714.0908,259392.6094,260009.8318,260573.9216,261173.6321,261665.84,262303.1589,262836.28,263290.5544,263864.5952,264406.2068,265067.2001,265699.7891,266381.8798,266996.7147,267555.2545,268156.2083,268653.3289,269300.627,269841.7903,270300.5302,270878.9409,271418.6967,272073.9335,272702.5748,273382.8476,273998.954,274560.4029,275160.7354,275655.3266
Kansas,4bedroom,253861.6384,254439.7841,255370.3778,256340.9699,257274.9047,257977.2902,258736.1138,259266.3495,259781.6226,260175.9592,260848.2255,261679.6265,262257.1141,262835.6782,263766.1211,264736.0749,265669.4654,266372.0444,267130.836,267662.061,268178.298,268574.0254,269246.3785,270077.2055,270654.6625,271233.2377,272163.6766,273133.6134,274066.9895,274769.5736,275528.3644,276059.6157,276575.8783,276971.6426,277643.998,278474.8098,279052.266,279630.8415,280561.2802,281531.2166,282464.5923,283167.1766,283925.9673,284457.2193,284973.4826,285369.2479,286041.6034,286872.4148,287449.8709,288028.4464,288958.8852,289928.8215,290862.1972,291564.7815,292323.5722,292854.8243,293371.0875,293766.8529,294439.2083
Utah,4bedroom,374554.2663,375334.84,376613.1831,377970.3449,379671.7511,381313.2436,382759.9546,384122.2726,385416.8162,387198.6885,388877.2922,390944.0645,391869.6297,392627.3255,393886.0092,395226.2933,396913.1823,398542.2055,399978.2081,401331.3215,402617.9434,404395.2739,406067.9711,408129.639,409050.8851,409804.8796,411060.3341,412397.8176,414082.2506,415709.1383,417143.2862,418494.7809,419779.9806,421558.3374,423229.8994,425290.5506,426210.9801,426964.274,428219.0704,429555.9561,431239.8205,432866.1897,434299.8686,435650.9316,436935.7262,438715.9804,440387.1536,442447.428,443367.5889,444120.6518,445375.1925,446711.8252,448395.4163,450021.5202,451454.9469,452805.7639,454090.3125,455872.6001,457543.5015
