State,Room Size,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
HI,3bedroom,669156.8153342863,669114.6776521294,669162.4139434033,669374.766284424,669369.8972049876,669231.3252712706,669243.8803719518,669070.6646593098,668913.0183908507,668699.4900564704,668366.8102534798,667872.8688392895,668014.5102848188,667931.1171811295,667942.7739832907,668123.5733917202,668091.1100314448,667928.4058135787,667919.8562824109,667728.1837389637,667554.3962458763,667326.751775565,666981.7268563758,666476.9891524147,666609.1888178148,666517.5385059643,666521.9740547511,666696.4581930216,666658.4718805503,666490.9376237168,666478.1640334589,666282.7973841634,666105.779250186,665875.3094573234,665527.8136824154,665020.915117925,665151.2250257843,665057.9220466217,665060.9122728283,665234.1324196436,665195.0406969194,665026.5397153331,665012.920686248,664816.8146674386,664639.149925735,664408.114648978,664060.1243361584,663552.7932788094,663682.7249546496,663589.0911967065,663591.7921438569,663764.7593047573,663725.4463358982,663556.7518658631,663542.9636235178,663346.7096210554,663168.9154618254,662937.7670043507,662589.6777105407
ME,3bedroom,258934.31074075282,259794.68784487888,260760.09646479637,261621.3277528407,262638.3329543274,263920.3146836676,265488.2939800395,267203.27302811894,268918.25205475854,271020.2310835133,273109.21011682815,275454.1891549559,276607.4789386747,277467.83509060665,278433.222763169,279294.43310869596,280311.4173725021,281593.3781689974,283161.33653735893,284876.2946622615,286591.25277055654,288693.2108857979,290782.16901042947,293127.1271447029,294280.3960293952,295140.73128712736,296106.09807031555,296967.287531293,297984.2509153729,299266.1908369644,300834.1283352432,302549.06559488305,304264.00284273433,306365.9401023498,308454.8773761721,310799.814664452,311953.0627079652,312813.3771293316,313778.7230809663,314639.89171520143,315656.8342773491,316938.7533818172,318506.6700677805,320221.5865199116,321936.50296505966,324038.4194267764,326127.3359075034,328472.2524074902,329625.47966751154,330485.77331018617,331451.098487928,332312.24635306804,333329.1681509174,334611.06649588275,336178.9624271379,337893.85812935425,339608.7538293799,341710.6495507654,343799.54529595125
NH,3bedroom,310604.4416504146,311878.1129597698,313203.6667914808,314543.6645815152,315329.43388934946,316387.00818173727,317574.1805084721,319184.53232523974,320788.45847292116,322504.1891987243,324702.8095785324,327225.27664737444,327976.87615888467,329292.1406191509,330654.37953713414,332026.7335090237,332841.04091259727,333923.7857554557,335133.158463631,336763.09097795543,338384.28726659523,340115.250226483,342327.3054100815,344861.6219523418,345623.67267865804,346948.1550920826,348318.52422861056,349698.0490390202,350518.68110961205,351607.0042977059,352821.2970966109,354455.5691223436,356080.59285244695,357814.9316090035,360029.9642393528,362566.9068844336,363331.27382883907,364657.79914256267,366029.9701135771,367411.0841388487,368233.11789416603,369322.67736573337,370538.0605644972,372173.2943209961,373799.1662959511,375534.2532029816,377749.94570073875,380287.47034771787,381052.35061677865,382379.3286819493,383751.89897894725,385133.3652090371,385955.7096083874,387045.54306744784,388261.16792270076,389896.61481979996,391522.67478439125,393257.9274979517,395473.766236778
RI,3bedroom,309119.84045004187,310112.1965843383,310937.5982009753,312031.2478476379,312860.02666893037,313781.7595445815,314832.4050051936,316317.21079467057,317681.8414978275,319074.4832513949,320650.9296533003,322005.6522462347,322966.69879535655,323979.73506665137,324822.1035318639,325929.6734901091,326769.87311672623,327700.9760983186,328759.30918540317,330250.4222248888,331620.22765952046,333017.11497903144,334597.0446206509,335954.6250090044,336918.01621290966,337932.9761369673,338776.9228472921,339885.78766377916,340727.0496462075,341659.0242289011,342718.0724139516,344209.77214969107,345580.05893444625,346977.3411737132,348557.5948240034,349915.44104261004,350879.05034476356,351894.18920573796,352738.2827233867,353847.2679867371,354688.6287888053,355620.684447261,356679.7991502547,358171.5534600944,359541.88501972187,360939.2039941652,362519.4877835291,363877.3587294913,364840.98831900064,365856.14382456953,366700.2509981391,367809.24746537756,368650.61745958385,369582.6806596537,370641.80155010277,372133.56093638943,373503.8966609462,374901.2190524715,376481.5056453523
MT,3bedroom,298511.33317404427,299303.67307108786,300273.23152575927,301226.9991695347,302845.72307226626,304270.6434412583,305732.8783324401,306854.86052549316,308239.96672331804,309724.77617078845,311004.8468352083,312294.86816998565,313452.85893154325,314237.264374033,315200.0721175465,316148.10549797246,317761.9513495592,319182.72759761644,320641.4375757043,321760.42486801394,323142.98391411547,324625.6290065721,325903.8590481676,327192.3162585205,328348.9769400903,329132.25203659583,330094.0986256827,331041.3151430441,332654.4664332806,334074.65236435895,335532.86042795493,336651.42112133506,338033.6174651882,339515.9542722266,340793.92221087136,342082.1566366284,343238.627911853,344021.74201184564,344983.45172788907,345930.5519004272,347543.60428025975,348963.7061343653,350421.8427209203,351540.34265586536,352922.4873471883,354404.7802470323,355682.7108591998,356970.91355536686,358127.3578567555,358910.44902733417,359872.13925082685,360819.22285341413,362432.2611470145,363852.35102684307,365310.4774340214,366428.9687157571,367811.1060509792,369293.3926975845,370571.31799388304
DE,3bedroom,232229.36538703166,232255.83838966332,232400.7547867934,232449.8336775527,232509.14774494013,232556.98918880688,232427.84175617894,232205.35915135618,232057.34598157328,231899.7408425307,231923.60129997146,231727.0905546387,231580.83098895554,231565.90510833228,231674.0629151591,231690.50339022095,231720.83739688108,231742.94707951456,231590.95209172118,231348.1828546579,231182.15692838177,231008.55803578577,231018.21743783422,230809.09739640463,230651.64187776827,230626.77496938524,230726.1060123507,230734.70909251267,230758.08417744545,230774.01494575525,230616.53362204443,230368.89299816106,230198.54170612022,230021.10226673752,230027.35159888136,229815.20371339718,229655.0597338567,229627.80570714705,229725.01719765904,229731.73830047913,229753.44235400646,229767.88939246687,229609.09064631935,229360.28026644743,229188.89033331873,229010.52867142137,229015.9591505692,228803.08419518766,228642.29464112013,228614.46740064994,228711.16992743823,228717.43911495223,228738.74190718256,228752.83266067918,228593.7175646211,228344.6262936758,228172.98695382226,227994.40384054993,227999.63769023036
SD,3bedroom,201448.33210278908,201993.4056142546,202503.9812526769,202973.96350106457,203538.24987379342,204058.2339223364,204623.10350421094,205169.38861599326,205899.96531914858,206667.5164000205,207598.84803625447,208453.62421805138,209067.08105632005,209611.12089421347,210122.64651716172,210591.7556944185,211156.84445201463,211676.09107899934,212241.63837873345,212787.30064257758,213518.44976617105,214285.47477135435,215217.28989072717,216071.6217335238,216685.4869358724,217229.15147197671,217741.02201123824,218209.81419756502,218775.1942816245,219294.173168746,219859.96653137996,220405.40265426046,221136.75960981668,221903.59360969052,222835.58427005212,223689.75478414627,224303.76825357726,224847.2965267142,225359.29229671453,225827.96939133113,226393.45524895607,226912.3369262339,227478.21962833242,228023.5736449197,228755.00605921546,229521.77070969902,230453.8251047315,231307.93704429085,231922.00434589954,232465.48314526147,232977.52438350246,233446.1596911135,234011.6839525519,234530.53033529574,235096.44547438464,235641.7696801704,236373.2294917023,237139.96896310605,238072.04649865007
AK,3bedroom,311266.31237685995,313105.30526449066,315101.43730511144,315984.7805213937,317791.9753555572,319687.6955089116,321455.0093603856,323040.6577617161,324203.0458594909,325095.62203388027,322879.0807920418,320151.58787522605,324866.426570467,326706.8604784296,328701.5834361316,329586.30450575025,331392.1520240168,333289.18963263166,335055.21522767865,336642.12333373795,337803.2796456894,338697.0603057651,336479.3412733229,333753.00004367274,338466.7125766542,340308.24768768006,342301.893848343,343187.6678498886,344992.4857724165,346890.530157783,348655.5712893271,350243.4420401704,351403.6570424872,352298.35814990016,350079.7390700457,347354.27794000745,352067.12987907324,353909.5065106244,355902.32980142784,356788.9084355229,358592.93955861696,360491.75330553815,362256.0421269301,363844.6485144342,365004.1441840461,365899.5486815536,363680.2418008781,360955.45322789345,365667.6475158247,367510.66722295206,369502.8616906987,370390.0552112105,372193.4850756493,374092.8867554969,375856.60067435226,377445.76922279637,378604.7151906721,379500.6572068459,377280.82472055993
ND,3bedroom,213394.61537895727,213761.8596643591,214386.1569765315,214779.0522770882,215212.48578765805,215591.5341269557,216009.5081685129,216283.62785761006,216512.32424445872,216579.70475600564,216824.98365954403,217108.81406895234,217559.1338616286,217926.0967273692,218550.17392498854,218942.91496719947,219376.2485338334,219755.23627155766,220173.17585175353,220447.2772875979,220675.96484840848,220743.3416591684,220988.61942893176,221272.44984638624,221722.7700525796,222089.73339373476,222713.81099380302,223106.5523320017,223539.8860975016,223918.87395971382,224336.81361299602,224610.91508899152,224839.6026701852,224906.97949020614,225152.25726341404,225436.08768155082,225886.40788730537,226253.37122770966,226877.44882706593,227270.19016470885,227703.52392981973,228082.51179178013,228500.4514449098,228774.55292081862,229003.24050196647,229070.61732196526,229315.8950951639,229599.72551329786,230050.04571905246,230417.0090594578,231041.08665881527,231433.82799645918,231867.1617615708,232246.1496235317,232664.0892766617,232938.1907525707,233166.87833371863,233234.25515371747,233479.53292691614
VT,3bedroom,268073.54241435305,268590.0018670253,269608.2114982302,270430.28305006097,271325.21172443515,271855.42132749484,272454.4431561659,273017.8774009219,273618.38126620214,274294.6606820203,274641.46336384997,275115.572873908,275999.345941982,276509.9978910157,277523.22519495874,278341.02234827186,279232.2839647176,279759.3475546492,280355.67038079706,280916.78911880724,281515.30648298434,282189.8816555996,282535.22224667575,283008.0774114809,283890.77436166693,284400.5030962141,285412.9383633387,286230.05601873354,287120.7346857377,287647.298156328,288243.1919240741,288803.942567718,289402.14413930837,290076.44838966307,290421.55655327154,290894.21231575496,291776.7381962895,292286.32016812393,293298.62952575105,294115.63916187274,295006.2251578425,295532.70912483707,296128.53468549176,296689.22681345104,297287.3781837314,297961.6393657781,298306.7105805668,298779.3346442131,299661.8333299338,300171.39197101013,301183.6813128991,302000.67377727816,302891.2450414033,303417.71636977105,304013.5310875956,304574.2139133605,305172.35730317637,305846.6116386865,306191.6769797491
DC,3bedroom,693980.1558011615,698076.280048581,698528.3908680552,698849.7556468793,700645.4743953709,702454.578730321,704233.6256863131,705366.4435443793,707141.7442905739,709985.3412250454,712865.8305578196,714911.2707758055,718361.0412205281,722527.5113235451,722910.3006512369,723299.9774746317,725028.378926374,726903.8202955927,728617.4962053895,729814.7331881239,731526.5528694657,734432.7064688347,737251.5500757195,739357.7383455182,742747.6453407346,746973.1071723726,747297.7637984847,747744.7268054169,749416.6762648195,751347.7475825239,753006.6036172328,754257.8621978017,755916.4469341912,758875.0602807293,761642.208049936,763799.3393718355,767139.0451385988,771413.9771773459,771689.8839726903,772184.8869240406,773809.4959881359,775787.218338746,777400.1026645782,778696.6635221903,780310.6056652231,783313.2115276278,786037.0073921456,788236.8593360224,791534.4665708938,795850.8841102124,796085.9095094529,796621.1985493012,798206.1081637412,800222.9518676945,801797.2845183604,803131.8356685141,804708.3407268763,807747.8385217951,810435.2796675467
WY,3bedroom,253624.45670550535,253920.74496342312,254109.96761996977,254401.10169762946,254673.72087154232,254991.94886211192,255333.73273727,255629.62021555842,256025.20740334902,256352.87975239413,256605.1786154925,256660.9706601049,256531.97126361323,256457.2201026211,256311.87921013095,256301.35539130063,256301.99426679144,256375.004285391,256495.70153693715,256592.26030099398,256808.13609174427,256973.78404834252,257080.0049814693,257004.09620928628,256756.35815695216,256574.5547783894,256332.69792546352,256235.15741584453,256157.3439399721,256159.62303133417,256216.55082435047,256255.61643864465,256419.65766277967,256538.5727077877,256602.66027002188,256488.7649722887,256206.779099485,255994.09863518397,255724.40367722476,255601.76494109968,255501.32345326574,255483.2016240617,255521.73639339412,255544.21925990828,255693.30984141605,255798.74571409804,255850.68074943929,255725.82899931344,255433.96502872062,255212.37868755055,254934.6543858351,254804.77656903287,254697.8084844257,254673.80241834966,254707.03208844442,254724.73199354258,254869.51036167186,254971.05843710768,255019.48831950294
CA,4bedroom,675596.3934544647,676285.1486236387,677007.6438691169,678179.2983920394,679894.333878526,682227.5166897796,684454.3609778293,686713.5211469925,689960.3605786819,693717.5220678978,698339.3597249568,703125.5229301769,704077.7523183275,704756.672414977,705489.0018719122,706650.8230443721,708375.6910204024,710699.0422029558,712935.7172589375,715185.0475208616,718441.7159991729,722189.0493023089,726820.7142849809,731597.0510249794,732559.1060180356,733228.2013700202,733970.3547114547,735122.3528595055,736857.0429999302,739170.5728780287,741417.0683786011,743656.5790557235,746923.0662591228,750660.5816968094,755302.0636853677,760068.5842789677,761040.4545590098,761699.7354833458,762451.7023931667,763593.887832018,765338.3898225304,767642.1087095778,769898.4143422402,772128.1157461586,775404.4113639509,779132.1192459802,783783.4079315354,788540.122686724,789521.7979466673,790171.2747495371,790933.0449224644,792065.427956494,793819.7314936187,796113.6496921884,798379.7551552692,800599.6575867534,803885.7513190708,807603.6619444088,812264.7470288964
TX,4bedroom,290581.8432849509,290766.8092705096,291192.7723917178,291754.2159948643,292198.04199872044,292715.49928014516,293107.0735235397,293579.41256882914,293895.2752863235,294219.496570631,294621.96337142435,295398.5982813193,295393.19158318103,295577.9864012828,296003.8323213698,296565.1956750164,297008.9667307444,297526.38638829865,297917.93487002165,298390.25627587875,298706.10691536905,299030.3199296721,299432.7810678599,300209.41210047744,300204.0027475047,300388.7957477984,300814.640423203,301376.00292459544,301819.7733967712,302337.19265475794,302728.74086289055,303201.0620814159,303516.91259263706,303841.1255191122,304243.5865971629,305020.2175886035,305014.8082074363,305199.6011884248,305625.44585061073,306186.80834295216,306630.5788089306,307147.9980626738,307539.54626790085,308011.8674844367,308327.71799429564,308651.9309198381,309054.39199725003,309831.02298825333,309825.6136067867,310010.4065875702,310436.25124961574,310997.6137418611,311441.3842077737,311958.8034614719,312350.35166666814,312822.6728831829,313138.5233930273,313462.7363185598,313865.19739596493
NY,4bedroom,310694.6518127393,311510.7824194844,312155.69707481406,312689.6008735047,313143.4290736507,313610.17683487694,314243.8442283153,314989.4317250972,315849.93982623616,316581.36903228104,317366.7198408445,318125.9927464188,318907.8400531179,319736.08923048363,320393.04601829033,320938.91599344974,321404.6348931503,321883.1983530892,322528.6069174677,323285.8615275028,324157.96315132844,324900.9127536675,325697.71129337896,326468.35972329206,327261.5108029667,328100.9924545181,328769.1108674392,329326.0720655236,329802.8122300232,330292.32743789756,330948.618671827,331716.68730874197,332599.5347497415,333353.16238978266,334160.5716152449,334941.7638037813,335745.3921370961,336595.284956786,337273.7488691798,337840.99031227763,338327.9458789252,338827.61205507984,339493.9902298399,340272.08218399034,341164.88971993735,341928.414631414,342745.6587010603,343536.62370029057,344349.9632020867,345209.50593685487,345897.558897281,346474.3289052855,346970.7529352127,347479.82785211224,348155.5554217836,348942.93779933674,349844.977159142,350617.6756645504,351444.0354654884
FL,4bedroom,341664.3036246388,342069.124031873,342614.6690661398,343288.97980773554,343948.01739136357,344609.02157951205,345384.02168482885,346182.0212909909,346965.0208361278,348065.0203738041,349555.0199105683,351171.0194472211,351618.32260849915,352023.14255237096,352568.6871232753,353242.9974015087,353902.03452177445,354563.0382465607,355338.03788851545,356136.0370313155,356919.0361130905,358019.035187405,359509.03426080756,361125.0333340987,361572.3360320153,361977.1555125257,362522.6996200687,363197.0094349409,363856.0460918455,364517.0493532708,365292.0485318646,366090.0472113037,366873.045829718,367973.04444067186,369463.0430507138,371079.04166064446,371526.3438952007,371931.16291235085,372476.7065565337,373151.01590804575,373810.0521015904,374471.0548996558,375246.0536148898,376044.0518309693,376827.049986024,377927.0481336183,379417.0462803008,381033.0444268722,381480.34619806916,381885.1647518602,382430.70793268405,383105.0168208372,383764.052551023,384425.0548857297,385200.053137605,385998.050890326,386781.0485820222,387881.04626625817,389371.04394958244
IL,4bedroom,294864.3625178248,295002.75958036364,295141.8685655819,295398.96697881486,295500.0663527164,295495.16716636624,295414.26943946787,295372.3731726339,295423.4783656832,295584.58501840185,295724.6931305746,296069.80270198616,296298.2762502461,296426.78580202826,296556.008735083,296803.2225545303,296894.43879280903,296879.6579287837,296788.8799819428,296737.10495268385,296778.3328406107,296929.5636452945,297059.79736630496,297395.034003212,297613.6360734102,297732.27560335875,297851.62997059297,298088.9766800181,298170.3272638583,298145.68220076326,298045.0415100069,297983.4051917719,298014.77324544766,298156.1456703907,298276.5224659561,298601.90363149927,298810.6516842003,298919.43865030375,299028.94190713076,299256.43895937206,299327.9413390373,299293.44952456205,299182.96353500575,299111.48337033694,299133.0090297307,299264.5405123292,299375.0778172735,299690.6209437048,299889.53240858903,299988.4842379568,300088.153808915,300305.81862594036,300367.4902208286,300323.1690718013,300202.855197704,300121.5485982913,300133.2492725243,300254.9572193316,300355.6724376402
PA,4bedroom,313483.1530437772,314088.0528489318,315071.3573436802,316190.78862711083,317253.1237773443,318118.1839749716,318955.825777899,319755.93412236305,320583.41670861153,321259.1994973119,321922.22309694224,322564.4398658942,323100.96463166823,323705.3604562282,324688.26067701116,325807.3676673224,326869.44268201344,327734.2942088538,328571.76862405357,329371.7426964819,330199.1175748366,330874.81396438234,331537.76825791394,332179.92943216313,332716.409601992,333320.7696533897,334303.6411783095,335422.72514989635,336484.78169984673,337349.61841497803,338187.0809487911,338987.04549042525,339814.41272354126,340490.10298036877,341153.05235446827,341795.2095825371,342331.686586891,342936.04409906565,343918.9135871178,345037.99592480727,346100.0511641077,346964.8868278857,347802.34851834335,348602.31238346995,349429.6790739175,350105.36889543716,350768.3179203493,351410.4748683134,351946.951647978,352551.30897991545,353534.1783233883,354653.2605451017,355715.3156913706,356580.15128052223,357417.6129111175,358217.57672822475,359044.94338015304,359720.63317077403,360383.5821709005
OH,4bedroom,244151.50671569706,244747.1619171576,245542.7117799727,246502.51911774758,247432.7995420403,248412.70668281513,249309.34936355715,250063.80468267945,250859.12726197817,251761.3557992806,252735.51771078206,253716.632419996,254261.22040356864,254856.9331807668,255652.52383418384,256612.36007081912,257542.66096904685,258522.58261496166,259419.2355721398,260173.69817179436,260969.02590912156,261871.25810072516,262845.4226011842,263826.53914459335,264371.1284276357,264966.8421254673,265762.43343112426,266722.270129851,267652.571355456,268632.4932333073,269529.1463548052,270283.60907087516,271078.936890679,271981.16914071474,272955.33368257113,273936.45025530894,274481.03955912974,275076.75327168225,275872.3445877685,276832.18129388406,277762.4825247238,278742.4044062838,279639.0575304092,280393.5202483406,281188.8480694632,282091.0803204333,283065.2448629517,284046.3614361585,284590.9507403115,285186.6644530994,285982.2557693524,286942.09247558616,287872.39370650967,288852.315588129,289748.9687122964,290503.43143025757,291298.75925140124,292200.9915023862,293175.1560449152
MI,4bedroom,287112.55306452786,287479.6960725854,288052.5094484436,288758.7877665414,289465.2128412116,290153.5090873759,291008.4362783322,291922.78502865694,292797.37283443176,293704.0406221211,294728.6497405116,296214.0793388354,296634.7771460246,296997.688228775,297566.812986182,298269.8762413731,298973.4990122455,299659.3527225085,300512.1509574129,301424.6440732439,302297.61447626806,303202.872508067,304226.2528591208,305710.6114428255,306130.3757353616,306492.47315077996,307060.8887018289,307763.333800633,308466.4177758299,309151.8018625702,310004.1907655831,310916.32710073906,311788.9865276269,312693.97350730875,313717.117604703,315201.2702656788,315620.85507244366,315982.7960449952,316551.07523776666,317253.40148436476,317956.38186594687,318641.6756587214,319493.98585997,320406.0535973226,321278.6532331923,322183.5880980003,323206.6867711796,324690.79983963305,325110.3501368785,325472.2610303429,326040.51400566776,326742.81740069116,327445.7778644501,328131.0542965094,328983.34936586174,329895.4039139949,330767.99205391534,331672.9168986575,332696.00683817605
GA,4bedroom,278231.03886971925,279233.8509751743,279948.2071303941,280716.3278114441,281590.7653166889,282358.34186956316,283007.0992908174,283522.25805443537,284180.1839776056,284953.3611213733,285858.3697439851,286665.8683648496,287616.6180424044,288615.12712950463,289325.9825673396,290091.2552423626,290963.3757544206,291729.0673192095,292376.2912098077,292890.2023707,293547.1133075999,294319.4647100416,295223.8015514113,296030.75364514545,296981.05869595957,297979.2060573053,298689.76721342147,299454.80047577084,300326.72621382604,301092.2593203698,301739.3542973804,302253.16058071936,302909.9861945637,303682.26818249695,304586.5485517449,305393.45470262633,306343.72237666673,307341.839330166,308052.3757480013,308817.3888845406,309689.29824925796,310454.81803528493,311101.902175399,311615.6996423888,312272.5180836988,313044.7942364221,313949.0698584393,314755.97214721475,315706.23667924164,316704.3510765582,317414.88541481295,318179.89685951103,319051.8048478323,319817.3235140932,320464.4067432224,320978.20346908114,321635.02130744455,322407.29696964106,323311.57219259057
NC,4bedroom,318375.92328560946,319256.7184586693,320132.8782008283,320926.76717349264,321802.88068582775,322697.7673004335,323753.88069213415,324746.76730092475,325721.8806919898,326536.7673010869,327604.8806918285,328781.7673012481,329610.8039772766,330491.48576007865,331367.7588923341,332161.5344750633,333037.7613771724,333932.53460216545,334988.7613833176,335981.53460281796,336956.7613830118,337771.5346031413,338839.7613826893,340016.5346034638,340845.6846679761,341726.25306245557,342602.63958287233,343396.3017776015,344272.64206754934,345167.3019048649,346223.64207353326,347216.3019056787,348191.6420730663,349006.3019061634,350074.64207258256,351251.3019066472,352080.5653577082,352961.02036580036,353837.52027244325,354631.06908110756,355507.522756959,356402.0692085322,357458.52276278165,358451.0692095073,359426.5227621535,360241.0692101533,361309.5227615085,362486.0692107983,363315.44604647276,364195.7876701126,365072.40096104646,365865.83638558106,366742.40344540094,367636.83651316696,368693.4034510622,369685.8365143032,370661.4034502728,371475.83651511045,372544.4034494665
NJ,4bedroom,448857.3421811393,449057.2624195996,449326.6882898569,449897.9904677389,450169.2161856838,450481.3672492407,450767.44390423666,451019.446342493,451551.37475350924,452290.2293262384,453396.01024914905,454690.7177102285,454663.69407812366,454892.1754160451,455190.08948502055,455789.80714695307,456089.3758198813,456429.79749448097,456744.07260123343,457024.2015161429,457584.18461242167,458351.0222622665,459484.7148369222,460807.2627066856,460808.00842204783,461064.1882275998,461389.7300652862,462017.00497746555,462344.0605621712,462711.8989896143,463053.52086935315,463360.926756012,463948.11720096733,464742.0927541252,465902.8539639861,467252.40137765015,467280.0777219606,467563.1194174101,467915.4545813963,468569.45443128276,468923.16673966125,469317.5938508557,469685.736548093,470019.59555922233,470633.1716084032,471453.4654178837,472640.47770806635,474016.2091975146,474070.0027840973,474379.09505889623,474757.41430946277,475437.3319228798,475816.89584102534,476237.1085770774,476630.971082686,476990.48425369343,477629.64898182376,478475.4661564616,479687.9366647197
VA,4bedroom,394837.6748021233,395591.6175088599,396422.19037394266,397368.236606432,398501.6154947554,399741.19976349105,400960.8742926737,401979.5349568808,402830.08757519757,403521.4469614661,404290.5360652402,405001.2851947835,405942.3061163984,406691.13491699606,407517.08228000824,408458.94476942066,409588.5394834281,410824.70098575816,412041.2796401504,413057.1401013689,413905.15995033685,414594.2284596223,415361.2454768268,416070.1204146158,417009.44613932946,417756.7416429592,418581.30214666907,419521.9102289023,420650.3703380017,421885.5055959681,423101.1560175575,424116.1768969309,424963.43734839384,425651.81898650166,426418.2147322225,427126.52773311705,428065.3451887702,428812.180965622,429636.3256488015,430576.5576234818,431704.677545214,432939.5051054385,434154.8772159867,435169.6463644401,436016.67912656727,436704.85482082993,437471.0642913912,438179.2088073521,439117.87386924046,439864.5718067078,440688.5918148657,441628.7110216236,442756.72894534405,443991.4642488861,445206.7529137346,446221.4465859774,447068.41108025634,447756.5250265978,448522.6786464786
WA,4bedroom,533122.9815971137,534083.3861391081,535735.5263302343,538050.3040921119,540634.7541577653,542954.1270099806,545362.531883731,548448.064854731,552420.818872729,556708.8845937673,561253.3504942175,566232.3029276648,566631.807773303,567728.3886391936,569513.4385165977,571957.9376881969,574668.9973683291,577111.9426864377,579640.9557335076,582844.2036935734,586931.8489189362,591332.0498033427,595985.9609359562,601071.7331972213,601575.4954453016,602773.8327564705,604658.1981156835,607199.63036017,610005.2978541923,612540.5815061891,615159.7178480973,618450.9271989584,622624.4237714622,627108.4165757014,631844.1096029864,637009.7019508348,637591.3695378385,638865.7433717996,640824.3212673832,643438.1858161405,646314.5480870636,648918.8306689077,651605.3107740866,654962.2484262631,659199.8965903026,663746.5020988748,668543.3058585674,673768.5429966417,674408.4245971408,675739.6159897587,677753.6484877293,680421.6373775983,683350.825639056,686006.6670060721,688743.4690891544,692149.5215808615,696435.1064032484,701028.4986515405,705870.9668169112
MA,4bedroom,567274.2524717284,567133.9804890752,567549.4501457519,567858.7277576437,568822.0182020025,570309.3297369053,572068.6626682722,573682.0169804399,575298.3926447771,577489.7896321657,579918.2079135062,582991.6474597383,582934.3607135693,582778.570719908,583178.5435435241,583472.3454714004,584420.1813519264,585892.0594143554,587635.9799358236,589233.9428719226,590834.9481653157,593010.9957582182,595424.0855929038,598482.2176117237,598409.644228836,598238.5884606394,598623.3163434322,598901.8941357646,599834.5266576324,601291.2221099343,603019.98074149,604602.802479614,606188.6872387301,608349.6349328536,610747.6454760958,613790.7187826846,613703.107238693,613517.0338324727,613886.7645723138,614150.365688796,615068.041973983,616509.8016008794,618223.6447904491,619791.5714421883,621362.5814427412,623508.674678381,625891.8510355147,628920.1104007039,628817.7051323928,628616.8581913424,628971.8355582894,629220.703436298,630123.6665899535,631550.73316482,633249.9033544583,634803.177030999,636359.5540537576,638491.0342817161,640859.6175740279
IN,4bedroom,233540.96372572964,234443.9267394547,235248.75585984476,236045.9752284288,236880.7588799849,237880.97536451678,238961.75893728423,239890.97531907767,240693.7589834396,241454.9752729766,242438.75902953354,243411.9752268926,244083.72280133737,244986.90192028295,245791.514981507,246588.95036321232,247423.51804768204,248423.9504532752,249504.51815099665,250433.9503618306,251236.51824314767,251997.95026974365,252981.5183352177,253954.9501776934,254626.482152978,255529.87682513706,256334.27437908456,257131.92522213934,257966.2774911769,258966.92526629468,260047.27764038925,260976.9251289621,261779.27777841844,262540.92499100673,263524.2779163471,264497.92485310754,265169.24177994643,266072.8514547219,266877.03405187256,267674.89980591444,268509.03720976494,269509.8998042795,270590.0374047578,271519.8996211762,272322.03758854803,273083.8994374696,274067.0377722182,275040.8992538387,275712.0016815396,276615.8258097408,277419.79399916815,278217.8741152405,279051.7972027436,280052.8740679323,281132.7974434,282062.87383917515,282864.79767283436,283626.8736098342,284609.79790212924
AZ,4bedroom,331423.8797487233,332683.2636208769,334314.97867063485,336106.24751994427,338192.30970653676,340035.80136593885,342011.9819910198,344195.95464385167,346774.85014976136,349251.98197843553,351574.976451066,354329.8822051402,355578.1419698896,356897.53481014486,358579.6992216866,360413.38070005627,362535.0990583069,364408.5667556364,366409.94814703753,368615.1070094899,371211.8136990907,373703.9193371513,376039.50224699214,378804.99106295215,380062.1479764902,381389.0206233858,383077.4732862207,384916.4412788317,387042.60399395047,388919.8080489384,390924.3305851588,393132.13019875914,395731.05696003017,398225.0290057699,400562.1809990197,403328.98893875524,404587.2548357452,405915.05980174476,407604.29626248963,409443.92319168255,411570.6398728345,413448.3096454261,415453.2237090568,417661.3524785916,420260.55596028204,422754.7606440589,425092.10821541765,427859.0805770902,429117.48470311577,430445.4058778563,432134.74003494554,433974.4490971659,436101.2348273108,437978.96264918626,439983.925514678,442192.0953117929,444791.33328524843,447285.56696615,449622.9389153057
