,0,1,2020-04-30 00:00:00,2020-05-31 00:00:00,2020-06-30 00:00:00,2020-07-31 00:00:00,2020-08-31 00:00:00,2020-09-30 00:00:00,2020-10-31 00:00:00,2020-11-30 00:00:00,2020-12-31 00:00:00,2021-01-31 00:00:00,2021-02-28 00:00:00,2021-03-31 00:00:00
0,VT,5bedroomOrMore,310466.214759355,310878.5673594821,311287.6094812482,311692.83801085636,312082.12788497837,312450.9416025422,312806.85462022095,313158.3503618208,313504.89800236723,313839.3705717021,314157.647383974,314463.33846477926
0,VT,AllHomes,251007.8582119724,251556.4758550844,252059.8316026731,252541.14492838466,252981.82961505718,253406.00563068388,253835.03786385315,254260.81668604934,254661.23258423232,255036.0807413422,255405.46947398692,255777.84156381822
0,WA,1bedroom,332303.8714658895,334743.6729047466,336882.7081022385,338823.5441965448,340633.77964931197,342321.7438196542,343853.86740984744,345231.83721035125,346509.40153992624,347734.92435644724,348901.36079198634,349971.8683061746
0,WA,2bedroom,381958.2510993905,384238.541841526,386285.96163253475,388150.0400037434,389895.79998943076,391533.063858251,393035.3437050005,394389.6615612244,395636.4234654322,396819.5739989549,397945.753654624,398982.3167737346
0,WA,3bedroom,489314.1915201584,491655.9700469521,493749.88707884913,495665.9359358549,497424.73661953636,499102.4063301204,500696.67764805583,502210.13052417315,503616.9616382964,504884.4990547392,506007.94246128807,506991.3061379282
0,WA,4bedroom,595753.1847359128,597982.2004025021,600009.8034609626,601880.5967559627,603632.9080686917,605298.721522734,606877.0598813763,608357.3419064977,609716.1775317986,610940.2398936715,612032.0243821605,613011.8097545262
0,WA,5bedroomOrMore,712466.2166587443,714604.3362223253,716642.8767876985,718647.1559336013,720617.2947155942,722475.3755746736,724142.5337442952,725577.0430345767,726825.572836256,727978.9847059337,729135.7000189229,730324.2397392511
0,WA,AllHomes,516366.46489755606,518599.31405094254,520613.92104378145,522527.68499088835,524371.2836180276,526152.2833720985,527826.6108153717,529348.186357085,530695.9163841225,531883.0396279913,532952.5886077966,533952.526587025
0,WI,1bedroom,170832.93591345113,171306.8945399824,171762.41061346236,172184.5845935012,172595.7749588321,173006.9342064169,173408.46615761722,173790.1573808934,174150.82995111364,174495.4363627933,174830.18865231553,175158.61754892682
0,WI,2bedroom,214524.96827956304,215113.0994242164,215710.0611750994,216284.90124712512,216812.74778105336,217288.1989141096,217719.69082708823,218128.97584060067,218537.29635018206,218953.99612092986,219372.60935672856,219775.83657866475
0,WI,3bedroom,294182.3920055514,294908.4664344918,295610.66751094843,296260.3084893778,296840.64224344114,297354.13974207616,297832.64792325906,298312.25501014583,298817.65113341104,299344.76527542516,299867.1358826348,300350.4385320119
0,WI,4bedroom,357120.71216578234,357758.216460375,358382.6975836915,358955.72194827,359494.06429185584,360010.19700350997,360522.5183313637,361037.09949721856,361544.48396239977,362029.9791189893,362483.14300735225,362906.4786390506
0,WI,5bedroomOrMore,434345.0001044314,434982.0419302781,435603.002725644,436239.94700137456,436863.2639567306,437451.4554493775,438013.74178250623,438590.199906525,439165.89558275323,439714.12021574564,440228.3718298026,440749.6802655729
0,WI,AllHomes,298313.18126794585,299020.5859623043,299675.0750227271,300284.529008768,300853.0330079318,301391.2359989869,301910.95882493333,302421.0426593602,302922.5173403963,303409.89501665917,303874.75238161976,304311.35726667795
0,WV,1bedroom,85120.27325067818,85221.37460333978,85292.82813838209,85356.93989651553,85428.02989444465,85506.81112668895,85582.5846126729,85646.67114231478,85701.99124879409,85758.32335048272,85820.46445530592,85883.58582984266
0,WV,2bedroom,84827.73673130845,84894.37974953056,84952.27429335682,85002.21062054846,85032.51179554062,85052.56698163661,85087.88545121728,85130.01047361888,85154.78281369995,85165.66369750243,85184.27462761708,85213.27111106014
0,WV,3bedroom,121382.73835097467,121490.00771931087,121605.44689646867,121719.76561868553,121839.02019066263,121968.53694565057,122097.75743516086,122213.89884079996,122318.14375188654,122423.8351303582,122538.21797770644,122652.85030008142
0,WV,4bedroom,167304.5648866463,167489.45231796466,167678.21589565478,167846.31824812363,168009.4969126664,168172.4572312798,168329.05132893307,168477.4479318892,168621.91514908988,168763.92738015793,168900.27003794242,169030.3225154625
0,WV,5bedroomOrMore,245382.17174335307,245605.95636471122,245815.6483450873,246023.33365493297,246237.50125286705,246446.66080231144,246646.18344449016,246836.55993382083,247026.26608396892,247212.38605080734,247393.6409956338,247566.3022998022
0,WV,AllHomes,114240.19618741001,114359.93280781561,114455.63514230656,114556.64350833438,114667.98301042842,114792.23742373509,114906.84722836883,115001.3289416804,115087.3252226326,115184.11269658036,115291.85441745385,115392.13100153276
