State,Room Size,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28
NE,3bedroom,185126.00784203297,185975.43578193377,186788.70436916387,187611.10022044287,188426.30284860794,189217.623025453,189981.98758785936,190739.9500914884,191486.5745981556,192277.88195723965,193075.09037792543,193903.1908089766,194711.38244540856,195525.56424447914,196313.23551991375,197128.75345158274,197942.53225082648,198731.7676954886,199490.2785187827,200241.242745636,200975.2150660408,201763.50991071595,202565.46341999737,203404.03898836012,204218.0484354731,205035.71806794143,205825.92555587276,206642.12196244017,207456.0391911617,208245.48024970246,209004.57245690486,209756.23237903535,210491.4631412975,211280.0575258113,212081.5388568177,212919.07221384213,213732.50282476045,214549.82544065008,215339.7805948542,216155.90949573362,216969.81294946134,217759.23355016724,218518.26791533956,219269.85862313147,220004.9641843159,220793.5287678355,221595.05707518535,222432.6941204676,223246.18231905013,224063.53945917136,224853.51971773483,225669.65533466634,226483.56015884853,227272.9827948775,228032.02291468033,228783.62050851993,229518.73852580294,230307.30607418608,231108.82970791814
ID,3bedroom,292048.90559091035,294011.25075190904,295402.26413792133,296910.64307679405,299038.96826220927,301421.3615173545,303888.89710450446,305922.3890566417,308251.3696372976,310858.9296189498,313698.8584501465,316230.6877809334,318070.8683689906,319986.11721466243,321343.226988881,322816.73198359134,324898.7019516111,327230.58167368296,329646.785759709,331638.8889241276,333921.7349690107,336761.8812102142,339535.1777264752,342009.14466048667,343806.6867910266,345679.3431949856,347006.1391666499,348447.9974931835,350486.8936393658,352771.40285543544,355139.2127388375,357092.3349222092,359331.4495248518,362397.08784123324,365106.5903878821,367525.1419317289,369281.9001510395,371113.7489780458,372411.5465327014,373823.070394006,375820.5484397075,378059.4534251254,380380.6414630734,382296.21518583316,384493.1704822741,387776.8155895245,390424.73930980713,392789.79749816284,394507.1926493591,396299.64726999577,397569.45628339704,398951.6946038011,400909.1707905743,403104.0242673705,405380.1739210355,407259.47507377947,409415.69937459787,412910.0409908599,415498.46259112435
HI,3bedroom,669154.2692584124,669107.3022733771,669151.1585979577,669360.4128188275,669353.1046986441,669212.6188748603,669223.6606122637,669049.257830636,668890.66788104,668678.1042808386,668345.1207292854,667851.0195273014,667990.0112899429,667901.7649030564,667909.5536429705,668087.2791349196,668052.4227989665,667887.8499020521,667877.8000206518,667684.9250892457,667510.132628002,667285.0648925697,666939.8902844349,666435.1387790906,666564.7700237468,666468.3320897713,666468.9270190194,666640.3201838766,666599.9030114659,666430.4301024565,666416.0319979585,666219.2958729647,666041.0510072781,665814.6051883831,665466.9487085481,664960.0195193664,665087.6837963382,664989.5062219747,664988.5375345406,665158.5115084228,665116.820900308,664946.1893400536,664930.7078802969,664732.9596222793,664553.7485648039,664328.0940345756,663979.8489155904,663472.3941534717,663599.5331679226,663500.8740447928,663499.4396065399,663668.9524370837,663626.8244276406,663455.763778409,663439.835616866,663241.6308027556,663061.9383817659,662837.4980253212,662489.0334461896
ME,3bedroom,258987.52070369333,260078.29642226934,261261.09745652045,262338.4692540584,263536.9401251356,264952.32451053703,266606.0966310764,268378.81705967657,270148.491734276,272246.2843460153,274328.2455333937,276631.4865652279,277891.92546793993,279032.6178522774,280257.201682869,281379.4848569049,282613.4006651934,284049.2665285034,285708.36900536827,287478.47814744595,289246.94324262097,291323.13338127447,293384.47034968,295655.55625304236,296922.391686831,298069.4287505623,299298.55772530247,300427.7902980725,301666.0796270855,303101.5124976388,304755.2033856524,306517.61256549595,308279.6115248831,310342.0945942315,312390.6588304547,314645.0256992416,315910.4534287626,317056.464122625,318284.23266471433,319413.3542473943,320650.82852660713,322083.85231719364,323733.4469037667,325491.08571453637,327248.9766534351,329304.727264367,331347.0692534681,333593.8268147309,334857.6690443383,336002.3492893239,337228.75542025705,338357.08311928355,339593.5698753108,341025.06131330313,342672.53556193906,344427.85019433865,346183.722564451,348236.48778821994,350276.0814726915
NH,3bedroom,310624.6027844032,311921.624901407,313263.80103347905,314614.80030815996,315475.63380477595,316578.9684666284,317799.44784469757,319391.6216602206,320990.59143888095,322694.98560873105,324836.54062506295,327262.8700955531,328042.55997988884,329384.42417539255,330765.7732751576,332151.0717680686,333051.13408064784,334186.5235168924,335434.505227309,337044.7202995494,338661.2284905792,340380.28522612696,342528.5789613891,344954.81565457245,345746.9426553503,347099.35735082935,348490.03578538384,349883.5959246331,350792.20816519944,351934.85151067976,353189.17645400064,354804.19676359405,356425.20022174733,358148.14887120645,360299.07677440817,362726.8561811527,363522.04714171216,364877.13098809903,366270.18737393606,367665.8677931467,368576.53601292754,369720.9691671847,370976.87878937874,372593.20301599905,374215.4017942825,375939.4046610141,378091.16409754835,380519.5801393666,381315.56793322944,382671.35645838844,384065.04324165685,385461.2878526844,386372.4831925827,387517.3822317659,388773.70728184906,390390.3886765985,392012.9115333429,393737.20291579136,395889.2060637643
RI,3bedroom,309125.85662953655,310121.93020818965,310947.01647533313,312037.50676686014,312861.97565795755,313778.44230845734,314822.3583898414,316299.0458213661,317655.5349739177,319020.9369190169,320591.0172224189,321939.50125510024,322903.0520149658,323917.9031697205,324759.058765427,325863.42393225804,326699.20639339957,327625.23810238234,328678.2381573232,330164.026272685,331528.6951854262,332920.72582625714,334496.18652522616,335849.69321649644,336815.4314837997,337830.83365940914,338671.5633954156,339774.71480113076,340609.43034740514,341534.19000023854,342584.8190244027,344066.94110948953,345427.82938359614,346796.8133586443,348369.7749210467,349720.59146886156,350686.02786921227,351702.40372996975,352544.7923090529,353650.1543728428,354486.7435242251,355413.42763655254,356466.9542127,357953.1665307396,359318.1778596028,360710.46379193134,362286.14873351937,363639.83617401746,364605.72276815266,365621.24631367926,366462.07522449584,367565.3078397307,368400.08920067665,369324.90256259486,370375.57651644567,371857.73686850246,373218.6569993889,374587.68855589215,376160.6710081708
MT,3bedroom,298720.2687148657,300281.72987284366,301799.7637482412,303312.38803751423,304536.9208090747,305856.3349643517,307164.67767926335,308604.48218006326,309917.327362362,311173.3120280168,312546.4553030635,313879.1747771053,315194.81340539205,316454.663945534,317760.86538390856,319054.2229975355,320459.75854893826,321835.9723443433,323219.74062104325,324534.02618666826,325884.893119588,327243.9256341068,328583.1175491005,329902.3510236906,331243.5333646254,332630.7732627294,334026.42109182826,335412.3670308352,336741.3249584526,338093.45312589646,339445.263899175,340812.5171704901,342147.234581431,343462.6355837352,344816.0959873122,346140.94867262273,347471.25509128196,348804.5760252317,350162.3407341625,351509.07567768695,352870.3172456983,354232.5443532062,355597.78095973737,356942.5681093493,358284.0304257322,359617.7910529175,360965.140794954,362287.5382656264,363622.36081168253,364978.3891624559,366352.08405773196,367715.3103888597,369062.8275550427,370420.7061855982,371780.1882708054,373134.3899233984,374472.92128231225,375798.84222219343,377148.694159453
DE,3bedroom,232242.73030510306,232267.15348425996,232397.66262065122,232441.91682043608,232495.22962423463,232538.3594101702,232422.8366896844,232225.85740596097,232097.45023392187,231961.26392292877,231983.81552097917,231806.707963487,231688.74119964268,231680.99869302267,231778.1942119706,231796.933496155,231827.38996308923,231850.98499013216,231726.29509511247,231527.39922406475,231396.3329404976,231259.85447862817,231273.61458952716,231097.89912177675,230980.41048154744,230971.56383043778,231065.91138163238,231084.06479784977,231114.07409619403,231137.74691899781,231016.80856936073,230824.06454990336,230698.15159649783,230567.24378403134,230582.33190907203,230411.8688982556,230298.78588785694,230293.25135644423,230389.78669074966,230410.77878933106,230443.38759811054,230469.6174901159,230352.58741256193,230164.57347447914,230042.75770888312,229915.94835495297,229933.12988499182,229766.31779220226,229656.38533683756,229653.40670226677,229751.9014806834,229775.03799818494,229809.59911406678,229837.68318013538,229723.02209610085,229537.66903188487,229418.18055973516,229293.64601076837,229312.18367662802
SD,3bedroom,201485.15167929832,202092.67904463602,202630.8189747863,203148.079598642,203743.35315618114,204327.78756792977,204955.18550689073,205569.60321311906,206338.84934094007,207134.5675978599,208041.46089857674,208860.87526582106,209483.4194868132,210059.3632074391,210581.75568352998,211074.63297028057,211651.72483364222,212201.7749617838,212793.6706445189,213371.4618985948,214118.51272301062,214899.49569008255,215819.13290358076,216658.7250097521,217295.94378500673,217889.3065197478,218420.38403234212,218926.70921718772,219513.82864843,220082.84239638594,220694.31828317055,221292.30975781954,222051.60173577614,222840.7115097765,223753.3202006088,224581.78388038327,225210.90934559915,225794.66514582746,226320.9526871652,226819.8610873708,227401.4501144631,227960.00504698456,228560.6820598027,229147.5327089775,229900.07344604013,230684.70112355426,231601.18618514595,232435.78741454965,233069.37650204747,233658.43071871437,234187.3600249577,234690.35893016326,235274.9980857041,235839.3212640227,236445.95407171658,237038.94910885964,237795.2132902412,238582.3129335703,239496.6600991946
AK,3bedroom,310949.08078404196,312421.6119746482,314177.8902474111,314953.8540144811,316658.11756873253,318465.45069692686,320163.0924532745,321689.5073745284,322817.6404793421,323934.6369354839,321832.02909131284,319242.58076573844,323479.0067253404,324910.8662524989,326615.5951610883,327382.6092586388,329036.1717210167,330787.40704500827,332431.78557343443,333911.8187950438,335010.3967878638,336333.3994008977,334333.2559411687,331870.48425273184,335959.8939021245,337355.0412987623,339013.16554852715,339772.1048167063,341379.7937959143,343080.2652147129,344676.44206544897,346114.5000133947,347186.33052041545,348695.7756864979,346788.3659708775,344440.24078088463,348396.59604302543,349758.51782031724,351374.46338392165,352126.09468152875,353692.2667013679,355346.7951713632,356899.34796987026,358299.41695903573,359347.0401399477,361025.2217533984,359201.7390291025,356957.3725708277,360793.30937577866,362125.1609095941,363702.9334191659,364447.9507707052,365976.5486203258,367589.49725873076,369102.56890088564,370468.2566727035,371493.9714526729,373324.86492392933,371577.33879920107
ND,3bedroom,213072.6360307074,213177.6624989334,213115.5175342062,213158.47923127824,213179.63200203815,213220.56790633162,213250.75947005887,213376.3974182387,213527.04785679403,213763.26698526574,213935.87820352984,214136.41683220712,214330.49617513333,214485.74814678123,214699.8230620244,214874.4859189472,215071.84765396337,215262.91899625212,215473.6636306204,215667.65205356892,215854.6507913055,216008.6540826664,216216.662855066,216457.96680910027,216620.62413449943,216751.83141377,216832.30211072852,216943.42164667434,217055.66310601492,217174.25422296257,217297.77242809892,217458.92883951677,217628.60975610954,217822.77364460082,218013.92532466847,218235.769862954,218413.96326300682,218557.1300852874,218702.6734136879,218844.90078559163,218998.7102461306,219152.74152501865,219318.84858915355,219496.2239905868,219674.60270847887,219849.59944187105,220049.2253866528,220280.80567538258,220451.76933048584,220589.44017837456,220703.73883705796,220831.18718535546,220965.14656616852,221102.2983801387,221248.06028440033,221417.8742404889,221592.3376074738,221776.92750546362,221972.7462872747
VT,3bedroom,268033.19701311504,268510.1125227027,269504.3953026543,270318.38315176504,271212.2067711054,271750.134718827,272359.7426977962,272936.98752105917,273555.1559403842,274349.21782291634,274699.7881985455,275175.99238058156,276016.9154368886,276488.9596075613,277472.5331113394,278278.03895851836,279163.36923752434,279698.41164443595,280307.0195820791,280886.6228492168,281511.68101157364,282411.76111094374,282757.6407064953,283228.5352816564,284060.58643012185,284527.98426923354,285501.13596775377,286298.3720815267,287175.4031723379,287707.6325236173,288315.26927473,288897.1897009556,289529.00453196355,290533.00857249077,290874.2912204271,291339.98180798296,292163.33683570195,292626.18042963225,293589.11650701927,294378.2464683181,295247.142502593,295776.6144428595,296383.29922480806,296967.4910059036,297605.92892231164,298711.8021872571,299048.578777464,299509.1682685467,300323.99911049445,300782.3785033471,301735.30093677324,302516.4850155671,303377.4068346934,303904.17588181916,304509.92751637654,305096.3457445333,305741.2757987999,306947.0041928269,307279.363816296
DC,3bedroom,693697.5064017904,697140.1144785549,697840.2290950478,698318.361084468,700088.5228218277,701736.0171741588,703460.4018033714,704513.5746557051,706125.8442713775,709989.0544580773,712612.7738202328,714471.0834527385,717347.4463483563,720386.2507045701,721238.8309311481,721915.3744000203,723613.948840785,725203.8990052366,726830.0532428415,727883.081393909,729313.6275511704,734016.0088096401,736387.0764886054,738157.7597080899,740756.778994869,743486.2554263016,744455.7186668966,745284.329726896,746928.0689857173,748473.9368364023,750024.8278200221,751077.749216243,752369.0501492027,757714.4573404068,759891.9286441994,761595.4676421661,763981.969518038,766474.4200635568,767533.4463661443,768478.5810292986,770080.302240259,771592.3915357599,773085.6112013966,774138.4508039044,775323.053490796,781161.1866852712,783190.3125466782,784842.4015154318,787066.059486999,789376.8862277253,790504.5412546105,791538.9634660336,793108.4878657055,794594.6939557043,796043.7223121334,797096.4992392873,798199.3431706784,804415.0333196527,806330.4877834343
WY,3bedroom,253832.9132061348,254292.5219616858,254831.21567636752,255349.4815222665,255905.7056310194,256481.23915166393,257078.99903338193,257736.27913391023,258375.02417037293,259070.650630906,259817.85531760796,260654.49740029415,261485.97520466175,262324.15551709867,263152.7207173359,263986.4283955731,264803.5808350222,265618.68431109824,266425.1162210984,267217.5889449363,268013.3951772575,268789.1229413409,269540.84404900024,270242.371294517,270932.1062561452,271612.72271254787,272320.6469002882,273023.06949418713,273731.62897858483,274447.0302696574,275166.6217579366,275902.84105429065,276633.2907108663,277375.6977027595,278125.561471683,278883.35515477543,279632.1155686671,280378.3432306271,281136.5088911348,281893.603725228,282647.38948270533,283404.31611942913,284160.0790355749,284919.73742706486,285677.4155117645,286433.715508668,287184.37511782814,287918.7696761516,288642.98248049174,289361.9211060906,290099.1956306996,290833.5549499127,291568.5372294072,292308.20095907286,293048.9296231378,293798.8538024475,294545.2203034767,295295.7598027663,296046.11082146986
CA,4bedroom,676606.3716765299,678761.6472593658,680851.0110104646,683276.7820822542,686099.605903339,689445.6232305211,692562.6274670705,695639.1912461871,699600.813048155,704017.8839227131,709213.3224765018,714532.845965584,716954.9793582064,719531.7683651581,721999.3565620864,724764.5106067836,727891.864356112,731511.1379113516,734873.3341669064,738169.9151728357,742328.9603844108,746923.3086589015,752277.6856690178,757739.8182302597,760289.9085633481,762981.515220784,765552.1271618564,768409.7207241212,771620.0175106428,775313.7131136352,778742.687975887,782099.1820183339,786311.9843670327,790954.4387578799,796352.1132334388,801853.1023804104,804438.0643383284,807160.9589058863,809759.647163796,812642.4368817558,815875.3447515046,819589.3316877172,823036.5139627627,826409.352657252,830636.823653438,835292.5701696737,840702.0396294442,846213.6064728558,848808.0540321878,851539.4622895173,854145.7880812578,857035.4275696408,860274.4790650934,863993.9761781641,867446.1026544316,870823.3705674757,875054.8132450634,879713.9935445536,885126.6761254102
TX,4bedroom,290636.3096600463,290857.0664387725,291299.08377668535,291860.81054066116,292324.39624060877,292842.460252635,293249.1483355363,293723.53667238017,294074.732391753,294442.44684184884,294873.45625590335,295612.5150237249,295645.4625193758,295853.62247325736,296288.9458170158,296848.72657868505,297305.399476472,297822.1083241082,298223.72095003544,298696.8188109511,299037.76860846893,299393.1306739969,299815.98517381254,300565.083355269,300602.25028230465,300813.6664234791,301250.67931354616,301810.8862442243,302269.37391783507,302786.3953900378,303189.35517651,303662.77444088965,304006.50765902374,304365.2364689145,304790.31224200485,305536.65009244566,305572.6537928889,305783.17248149327,306219.71853306587,306779.8057921194,307237.7940895903,307754.72831299464,308157.3178158332,308630.64814614336,308973.6180984271,309331.42398779513,309755.8908079448,310502.98468812543,310539.3069020014,310750.0713361279,311186.74518831604,311746.8651567541,312204.99021788756,312721.9483029487,313124.63922630885,313597.99389957835,313941.1729585539,314299.2317023462,314723.86535752914
NY,4bedroom,310621.3961302535,311343.4989702109,311914.8768200485,312436.7976345276,312912.2678322952,313411.94543869427,314051.58810912864,314770.05620078114,315595.95858243346,316287.8624229017,317031.8086378994,317755.55905615236,318441.41557124763,319163.47984219715,319731.1054344751,320227.8286261806,320667.7561786246,321130.3716564282,321747.0328696266,322458.771261532,323283.07552054804,323977.13713217236,324725.46698503225,325452.34932340065,326137.0008413604,326854.29912476253,327419.4466660771,327923.3276475321,328375.2864628414,328851.0152991649,329475.24316104915,330188.0312771943,331011.4972020739,331703.3700105595,332448.76932799653,333173.4125784554,333857.7890767305,334576.42880713614,335142.05613665184,335642.4493739025,336088.94304455124,336558.8130282923,337179.5671380323,337891.6667736644,338715.2758393232,339407.8916046015,340154.3728281753,340879.8300321736,341564.2137834624,342282.197325164,342847.5448471352,343349.33889644925,343798.0751344981,344270.36180151097,344892.5366262129,345604.8915961541,346428.4114074948,347120.69004002534,347866.6953058804
FL,4bedroom,341586.40911625075,342054.8541170843,342674.96893656737,343419.3455113728,344142.5756216407,344862.14296500717,345690.4817194698,346537.04335081164,347364.23490057903,348514.06454531197,350041.0011429537,351690.6286105026,352091.0976617787,352587.7822740831,353233.51907322527,354001.09683865064,354745.3371275719,355483.87572421174,356329.2771827417,357191.1660666673,358032.1014345697,359203.8592491241,360742.17638936045,362402.0180898058,362812.0966783706,363317.36910086457,363970.72390049725,364745.00855856854,365495.14781583805,366238.8136043657,367088.5946425621,367954.19124717254,368798.22531548893,369982.15215194924,371522.9150127939,373184.78538639465,373596.97407025535,374103.9637807404,374758.64227217564,375533.8674326334,376284.62290589965,377028.57624480664,377878.3032090809,378743.54582069855,379586.95762690436,380779.63796185056,382319.72347913904,383980.7614542543,384392.43886371085,384898.74442465516,385552.54668658477,386326.69706463587,387076.22260656784,387818.7723272632,388666.896062404,389530.36562335806,390371.8552951252,391572.09171077446,393110.4089512152
IL,4bedroom,294813.13312100514,294913.784425584,295021.1668318706,295251.5731286246,295330.426753032,295307.17482338904,295211.3555565941,295157.5275163226,295199.32412819105,295354.95814728405,295490.09484712995,295832.0161241483,296007.6529407881,296098.1932580796,296196.68471824843,296419.25938717875,296491.2443972877,296461.9560917846,296360.84186138195,296302.3448734665,296340.01850900555,296493.5391607168,296625.4605500438,296964.5400386332,297137.6773603494,297226.0136096507,297322.5631831565,297543.4134691511,297613.8972551442,297583.2897456051,297481.0262679448,297421.5038363242,297458.25662881986,297612.47721129825,297743.6566070601,298082.0680104983,298254.6162142446,298342.42734944983,298438.5106007085,298658.9333256644,298729.0556006853,298698.1305326283,298595.5981053475,298535.82389573986,298572.3357991974,298727.85297459894,298858.8155857454,299197.0204976822,299369.38525976834,299457.02781709697,299552.95809363376,299773.2286562357,299843.2314478302,299812.20152891893,299709.58708559023,299649.72539539536,299686.1408158048,299843.0805763773,299973.9379595036
PA,4bedroom,313486.15917845065,314092.3072697069,315065.0427816759,316169.63781057234,317218.6719890912,318076.14150833985,318906.96824644535,319701.33162658644,320522.3961858648,321198.3792211101,321860.1101708006,322501.6822618497,323042.72209365247,323648.7608432562,324612.66084780684,325705.376880319,326743.85584761814,327595.23380466824,328420.64752371516,329210.47832299105,330026.54697339656,330702.60765725205,331363.30628104595,332004.35824695334,332546.530669743,333152.86328860204,334110.345784382,335194.27108296286,336224.9206706067,337071.8290182404,337893.25883071346,338679.75076778885,339492.10742314014,340168.30113010807,340828.2743019838,341468.97956352733,342012.05417597626,342618.64320092066,343571.26773288223,344648.52377693844,345673.23182781675,346516.7526407414,347335.16193891404,348119.1221563693,348928.6613066664,349604.96267939557,350264.38890988147,350904.834547793,351448.5993406062,352055.3863685983,353004.31559790723,354076.4972556188,355096.6844713058,355937.6281333817,356753.73940505774,357535.77345108,358343.16875128576,359019.5526302137,359678.5630126641
OH,4bedroom,244261.82897162,244940.99022185375,245775.1357069786,246744.61756603565,247666.69120093246,248616.58663708597,249484.72904879262,250262.41713923172,251081.3216300885,252020.1906029356,252993.48239125186,253957.2990119093,254578.73402691283,255232.09355177623,256054.1752053976,257020.43802937126,257944.77111605316,258903.5507062905,259780.1704123579,260550.81700050065,261362.5962654189,262290.42870143004,263263.96855345456,264232.97726491303,264864.4708290537,265525.6018720809,266351.3218074826,267318.5613896701,268242.22227307456,269198.3366630136,270072.41220947605,270845.1785395268,271659.10197903315,272590.25374704663,273563.7204155365,274531.1694698206,275159.6402971548,275818.4358813864,276643.06264002225,277610.0089732914,278533.87219143874,279490.78793499107,280365.62840141775,281137.7576710841,281951.0366770168,282881.1907437101,283854.67946513003,284822.5973851039,285451.97686181817,286111.4744960328,286936.42987594096,287903.4643723025,288827.26678054524,289783.9416499429,290658.55219201883,291430.8729632524,292244.3456859569,293174.79965885216,294148.2817534229
MI,4bedroom,287118.40944428556,287479.72100054147,288047.4314832274,288749.1191931981,289451.4334621302,290136.0558818743,290987.688881164,291899.1125764512,292771.1154197494,293678.0289127363,294700.38221428846,296183.7383067822,296608.5990301355,296964.18692354433,297526.87372059264,298224.1476611253,298922.5982898813,299603.84393307514,300452.51324571774,301361.36274537974,302231.1415081468,303138.6627291127,304159.1189245844,305640.75135676586,306064.256097423,306418.6749952501,306980.3331144986,307676.69740419206,308374.3579358048,309054.9226760152,309902.9929172951,310811.3422732192,311680.71614451264,312590.43990930985,313610.3986455301,315091.53510039195,315514.7606371821,315868.9550010206,316430.4128532349,317126.59411324636,317824.10188182886,318504.5447359646,319352.5062334802,320260.785515347,321130.13170841994,322042.3880419765,323062.1395873785,324543.0346857882,324966.204301675,325320.3699716417,325881.79933392425,326577.9482364411,327275.4353975973,327955.87227850966,328803.8267027744,329712.1250799146,330581.5217962368,331496.37845342397,332515.98303288914
GA,4bedroom,278238.0812984471,279248.0081605364,279958.6984768891,280704.17517023726,281536.04714311816,282243.94656429655,282849.15309639875,283327.5024705782,283952.67312501924,284455.96358346794,285334.35292612144,286117.3346334382,287046.21886018274,288026.2463496333,288721.4796026638,289473.5103562972,290334.3864286528,291090.5206009286,291729.7425639485,292236.9342845902,292888.1994607206,293654.7771999638,294555.1318930195,295358.73957918433,296313.25186868664,297316.13618925546,298021.0839304481,298761.9288120183,299590.09964031714,300295.0653794031,300897.83956347906,301374.196041478,301997.74099685875,302500.73431378865,303378.04678984144,304160.15557057934,305088.36046772293,306067.83805902425,306762.5810554187,307514.12714339606,308374.50443249854,309130.12481342145,309768.94882492465,310275.8099295562,310926.79336625856,311692.1067892022,312592.2529001838,313395.6782739831,314350.00375665346,315352.7269557423,316057.5810768354,316798.43093900365,317626.70632121345,318331.8617623562,318934.76793973293,319411.23667903827,320034.88407169393,320538.9900760375,321416.39021221496
NC,4bedroom,318340.1185104461,319204.3201733424,320066.3988008151,320848.1505471599,321713.3673184812,322598.86009198654,323646.4975333397,324632.1808406752,325600.7980940136,326416.03325487114,327478.7034316894,328650.96688230836,329440.0550869977,330300.6806578734,331159.62276474264,331938.64274866495,332801.47359271115,333684.86888241005,334730.6820782294,335714.8180379199,336682.14334826625,337502.1021915442,338563.406582948,339734.4313568367,340522.57567441097,341382.3486096572,342240.5573520862,343018.96608770674,343881.2821232302,344764.23099254566,345809.6768188162,346793.5509347065,347760.71858100325,348586.3984077696,349647.22040949616,350817.7860322381,351605.6742220657,352465.20141005615,353323.21229247877,354101.482285001,354963.70043383184,355846.5707682413,356891.97382951743,357875.8724933817,358843.1351418284,359674.7553235387,360735.2918870665,361905.5721683752,362693.3575084522,363552.7742131807,364410.70658044156,365188.9431174106,366051.1562698937,366934.03003070183,367979.4626331226,368963.449609576,369930.8634810236,370768.47004867677,371828.7651684467
NJ,4bedroom,448749.04967450735,448885.22339571774,449095.2505588899,449609.881464611,449826.8932822142,450087.0766373773,450323.24298840394,450527.21954727574,451012.8470586725,451707.2206451252,452769.7341360638,454022.5050620541,453846.48295086,453971.6321630853,454171.5921105584,454677.02830677753,454885.6456598365,455138.16289527615,455367.32844739937,455564.9113413229,456044.6977004709,456733.9732989205,457791.61302997766,459039.931588881,458859.8510689333,458981.2922078489,459177.8650485461,459680.2056602261,459885.9972191463,460135.9326855763,460362.73959217925,460558.1672361048,461035.9822335926,461723.6930655971,462779.6849705106,464026.49652943836,463845.0468025459,463965.2351841142,464160.66268970474,464661.95451667736,464866.7890665178,465115.84901661344,465341.85513378633,465536.54989360855,466013.692189057,466701.02396222064,467756.450629316,469002.74362151395,468820.8271545374,468940.586756109,469135.6212408202,469636.5511669218,469841.0558516834,470089.81288536324,470315.5410127566,470509.98021910526,470986.8856287019,471674.23625062,472729.46098494314
VA,4bedroom,394837.01267195423,395590.8289764807,396421.2315740346,397367.0585125406,398500.1628069649,399739.42483383836,400958.7515820092,401977.05975120526,402827.2533056356,403523.5446071284,404292.2720228584,405002.6746606207,405942.6435383743,406690.9792969763,407516.3661410648,408457.58764458465,409586.44701605034,410821.7928694407,412037.5186179261,413052.5294837666,413899.69834307587,414598.50666523183,415364.6882309996,416072.767281827,417010.55661039404,417756.90576003044,418580.4359831069,419519.90846790676,420647.10562996473,421880.87054884026,423095.106771041,424108.7294780209,424954.5998478964,425657.4840122816,426422.53096614557,427129.5624360133,428066.32596994366,428811.73170579533,429634.3485552691,430572.9249027759,431699.23103463463,432932.1123245415,434145.48952502996,435158.294171357,436003.38153317734,436710.8056625579,437475.1394490545,438181.50440319773,439117.5867192493,439862.360602923,440684.3458057109,441622.28077094024,442747.92624436645,443980.13222945173,445192.8387909108,446204.99572182744,447049.45411267865,447761.5555237843,448525.30209885223
WA,4bedroom,533289.589762087,534690.6720190116,536747.0865004859,539411.8424288628,542296.2423357219,544870.9399811733,547494.9681290562,550760.8207127096,554882.5418512118,559293.2468049956,563934.4387112183,568988.355501958,569610.4406083842,571186.6776223058,573400.0263621348,576205.3786391282,579215.7444038569,581903.3124791572,584628.4567209721,587984.8560743141,592187.6329188194,596672.359239895,601378.6588855389,606490.871859641,607165.3809556557,608788.534846227,611043.8755203718,613886.7989117152,616930.7868387057,619648.4557357028,622400.527922813,625780.9776452398,630005.2080740333,634510.5329575127,639234.0564941856,644361.6463502195,645050.1099359404,646685.6996831406,648952.1262293409,651804.9189839681,654857.6994126422,657583.2137842386,660342.2659832374,663728.8863290757,667958.5443590444,672470.1032170055,677197.9755042922,682329.4019880542,683021.4762689417,684660.2305187796,686929.4328329416,689784.6464361792,692839.5431111528,695566.9188922218,698327.587464722,701715.5709011456,705946.3474507125,710460.2778025235,715189.0369614265
MA,4bedroom,567392.6769830022,567450.9279369026,568030.763946489,568474.5289588689,569546.9650681824,571125.2852200349,572959.2116039606,574634.6217392278,576301.6185586208,578569.8737642645,581036.3401888347,584144.6183781822,584235.5156799589,584304.558255649,584892.2221047215,585340.5533672982,586416.6161838382,587996.0438476802,589831.1861038121,591507.5196744184,593176.739525147,595413.7459858069,597880.8163971674,600988.0069659391,601078.9800386089,601148.4737568962,601737.1438996786,602187.8277433637,603265.7097742186,604848.2789577255,606685.5566821839,608363.6036632467,610032.7074043261,612301.9220189377,614769.6770868523,617878.9363603245,617970.6255203893,618040.2995908635,618628.4742262479,619077.2405326434,620153.6450510907,621733.3778453793,623568.7531083757,625245.2707526702,626914.6044580898,629152.3844965928,631619.5414498278,634726.8325247461,634817.8653845051,634887.398041096,635476.0853303651,635926.7503209737,637004.6181837153,638587.1407774184,640424.3888192307,642102.4117604694,643771.5269391288,646040.081066521,648507.8275368934
