,CA,TX,NY,FL,IL,PA,OH,MI,GA,NC,NJ,VA,WA,MA,IN,AZ,TN,MO,MD,WI,MN,CO,AL,SC,LA,KY,OR,OK,CT,IA,MS,AR,KS,UT,NV,NM,WV,NE,ID,HI,ME,NH,RI,MT,DE,SD,AK,ND,VT,DC,WY,CA_forecast,TX_forecast,NY_forecast,FL_forecast,IL_forecast,PA_forecast,OH_forecast,MI_forecast,GA_forecast,NC_forecast,NJ_forecast,VA_forecast,WA_forecast,MA_forecast,IN_forecast,AZ_forecast,TN_forecast,MO_forecast,MD_forecast,WI_forecast,MN_forecast,CO_forecast,AL_forecast,SC_forecast,LA_forecast,KY_forecast,OR_forecast,OK_forecast,CT_forecast,IA_forecast,MS_forecast,AR_forecast,KS_forecast,UT_forecast,NV_forecast,NM_forecast,WV_forecast,NE_forecast,ID_forecast,HI_forecast,ME_forecast,NH_forecast,RI_forecast,MT_forecast,DE_forecast,SD_forecast,AK_forecast,ND_forecast,VT_forecast,DC_forecast,WY_forecast
1997-09-30,131822.0,64699.0,90609.0,78767.0,98006.0,73671.0,69072.0,79090.0,74806.0,79106.0,126194.0,79329.0,115688.0,123602.0,70625.0,100696.0,72467.0,62963.0,104264.0,83003.0,87164.0,114642.0,56153.0,76555.0,62928.0,54490.0,110906.0,32404.0,106298.0,65016.0,60516.0,55869.0,52856.0,129591.0,118940.0,,41229.0,67075.0,91771.0,188288.0,87236.0,83817.0,106995.0,,103598.0,79627.0,103994.0,,93735.0,151257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-10-31,132466.0,64827.0,90682.0,78943.0,95198.0,73706.0,69329.0,79651.0,75247.0,79446.0,126413.0,79489.0,116171.0,124241.0,70556.0,100977.0,72943.0,63055.0,104374.0,83206.0,87576.0,115291.0,56598.0,77441.0,63206.0,54698.0,111361.0,32577.0,106559.0,64984.0,60738.0,55990.0,52854.0,130058.0,119033.0,,41356.0,67444.0,92002.0,187610.0,87220.0,84252.0,106970.0,,103583.0,80297.0,104555.0,,93818.0,151159.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-11-30,133157.0,64997.0,90868.0,79141.0,93012.0,73813.0,69609.0,80171.0,75663.0,79786.0,126667.0,79680.0,116698.0,124863.0,70543.0,101285.0,73370.0,63129.0,104458.0,83439.0,88012.0,115955.0,56948.0,78531.0,63476.0,54871.0,111824.0,32743.0,106955.0,64823.0,60873.0,56199.0,52830.0,130287.0,119329.0,,41469.0,67857.0,92177.0,186949.0,87334.0,84713.0,107087.0,,103549.0,80764.0,104752.0,,93917.0,151680.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1997-12-31,134003.0,65171.0,91068.0,79351.0,91366.0,73978.0,69866.0,80578.0,76062.0,80166.0,126951.0,79800.0,117321.0,125600.0,70846.0,101613.0,73718.0,63191.0,104479.0,83596.0,88503.0,116609.0,57146.0,79377.0,63698.0,55043.0,112296.0,32897.0,107088.0,64532.0,60925.0,56355.0,52877.0,130496.0,119583.0,,41674.0,68381.0,92317.0,186299.0,87599.0,85137.0,107283.0,,103723.0,81546.0,104905.0,,93846.0,152271.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-01-31,135206.0,65590.0,91489.0,79856.0,90727.0,74249.0,70131.0,81057.0,76758.0,80466.0,127173.0,79944.0,118350.0,126658.0,71157.0,102071.0,74216.0,63581.0,104592.0,83746.0,89057.0,117298.0,57315.0,80117.0,64534.0,55351.0,112964.0,33195.0,107751.0,64700.0,61087.0,56599.0,52745.0,130828.0,119978.0,,41551.0,68867.0,92196.0,184964.0,87437.0,85410.0,107424.0,,103842.0,82283.0,104539.0,,93714.0,153009.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-02-28,136548.0,66048.0,91695.0,80288.0,90588.0,74506.0,70425.0,81606.0,77418.0,80676.0,127383.0,80086.0,119376.0,127791.0,71577.0,102483.0,74741.0,63950.0,104695.0,83994.0,89585.0,117952.0,57510.0,80428.0,65401.0,55709.0,113504.0,33483.0,108213.0,65038.0,61391.0,56670.0,52586.0,131390.0,120351.0,,41381.0,69259.0,92166.0,183766.0,87069.0,85734.0,107614.0,,103854.0,82833.0,103439.0,,93642.0,153503.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-03-31,137775.0,66517.0,91871.0,80659.0,90523.0,74710.0,70710.0,82131.0,78020.0,80785.0,127503.0,80243.0,120309.0,128975.0,71834.0,102861.0,75242.0,64301.0,104878.0,84373.0,90062.0,118586.0,57834.0,80626.0,66544.0,56095.0,113929.0,33773.0,108922.0,65530.0,61442.0,56815.0,52331.0,131976.0,120766.0,,41164.0,69458.0,92098.0,183084.0,86615.0,86132.0,107773.0,,103857.0,84030.0,102563.0,,93784.0,153733.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-04-30,138739.0,66754.0,91807.0,80711.0,90478.0,74831.0,70968.0,82565.0,78338.0,81058.0,127701.0,80354.0,120832.0,129940.0,72392.0,103113.0,75505.0,64428.0,104939.0,84779.0,90405.0,119094.0,58007.0,80650.0,66947.0,56402.0,114142.0,33938.0,109131.0,65821.0,61497.0,56831.0,52423.0,132459.0,120918.0,107160.0,41166.0,69468.0,92282.0,183213.0,86607.0,86658.0,107911.0,,103843.0,84553.0,101914.0,,94229.0,153736.0,100667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-05-31,139624.0,67014.0,91839.0,80815.0,90455.0,74948.0,71214.0,82961.0,78719.0,81524.0,127804.0,80654.0,121425.0,130878.0,72800.0,103398.0,75761.0,64580.0,104988.0,84940.0,90828.0,119689.0,58238.0,81011.0,67559.0,56714.0,114429.0,34131.0,109658.0,66118.0,61626.0,57003.0,52580.0,132598.0,121006.0,106748.0,41269.0,69691.0,92329.0,183223.0,86711.0,87158.0,107911.0,,103797.0,85096.0,102201.0,,94836.0,153888.0,99282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1998-06-30,140543.0,67257.0,91892.0,80861.0,90409.0,75023.0,71483.0,83379.0,79138.0,81984.0,127939.0,80981.0,122099.0,131818.0,72855.0,103727.0,75990.0,64739.0,104986.0,84984.0,91189.0,120291.0,58567.0,81256.0,68077.0,56982.0,114803.0,34307.0,110120.0,66430.0,61894.0,57200.0,52755.0,132770.0,121280.0,106433.0,41427.0,70161.0,92270.0,182836.0,86752.0,87640.0,108046.0,,103717.0,85003.0,102283.0,,95293.0,154597.0,98422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
