State,Room Size,4/30/20,5/31/20,6/30/20,7/31/20,8/31/20,9/30/20,10/31/20,11/30/20,12/31/20,1/31/21,2/28/21,3/31/21,4/30/21,5/31/21,6/30/21,7/31/21,8/31/21,9/30/21,10/31/21,11/30/21,12/31/21,1/31/22,2/28/22,3/31/22,4/30/22,5/31/22,6/30/22,7/31/22,8/31/22,9/30/22,10/31/22,11/30/22,12/31/22,1/31/23,2/28/23,3/31/23,4/30/23,5/31/23,6/30/23,7/31/23,8/31/23,9/30/23,10/31/23,11/30/23,12/31/23,1/31/24,2/29/24,3/31/24,4/30/24,5/31/24,6/30/24,7/31/24,8/31/24,9/30/24,10/31/24,11/30/24,12/31/24,1/31/25,2/28/25
Oregon,3bedroom,356978.0009,357560.0848,358549.087,359437.5739,360603.888,361775.239,363361.7166,364566.3018,365932.8785,367356.2425,369008.1107,371069.1285,371542.8783,372167.9658,373195.698,374119.0657,375316.7943,376516.4378,378128.3962,379355.9299,380743.1745,382185.1524,383853.7846,385929.9005,386417.2478,387054.5816,388093.343,389026.644,390233.3185,391441.019,393060.2335,394294.3024,395687.4326,397134.7113,398808.1174,400888.5328,401379.7524,402020.5736,403062.4758,403998.6054,405207.8276,406417.8224,408039.1034,409275.0333,410669.8396,412118.6278,413793.3934,415875.0331,416367.3555,417009.1697,418051.9664,418988.9016,420198.8491,421409.4974,423031.3668,424267.8267,425663.1103,427112.3283,428787.4811
Oklahoma,3bedroom,136056.1582,136552.4928,137139.0933,137803.6035,138434.2032,138998.1055,139495.0316,140105.8049,140707.796,141488.7256,142143.455,142928.0124,143565.13,144063.8284,144650.1909,145315.9471,145946.3092,146510.8786,147007.6204,147618.7561,148220.6185,149001.7476,149656.392,150441.0605,151078.1239,151576.8849,152163.2135,152829.0052,153459.3466,154023.9362,154520.6654,155131.8127,155733.6675,156514.8034,157169.4432,157954.1156,158591.1763,159089.9395,159676.2666,160342.0596,160972.4,161536.9904,162033.719,162644.8668,163246.7213,164027.8574,164682.497,165467.1696,166104.2302,166602.9935,167189.3205,167855.1135,168485.4539,169050.0444,169546.7729,170157.9207,170759.7752,171540.9113,172195.5509
Connecticut,3bedroom,254861.0039,255013.3232,255137.2644,255285.0384,255359.8014,255672.5644,255937.3281,256355.0927,256646.858,257486.6242,258070.3911,258762.1589,259271.9315,259423.0201,259545.7316,259692.2767,259765.8115,260077.3471,260340.8843,260757.4231,261047.9635,261886.5056,262469.0492,263159.5945,263668.1454,263818.0131,263939.5045,264084.8303,264157.1466,264467.4646,264729.7849,265145.1076,265434.4328,266271.7604,266853.0904,267542.4228,268049.7616,268198.4181,268318.699,268462.8151,268533.9226,268843.0324,269104.1455,269518.2617,269806.3812,270642.5039,271222.6298,271910.7589,272416.8951,272564.3499,272683.4299,272826.3459,272896.254,273204.1653,273464.0806,273876.9998,274163.9231,274998.8504,275577.7817
Iowa,3bedroom,159232.5232,159421.4596,159858.7692,160316.1407,160767.2499,161095.5282,161449.5298,161804.4608,162134.3906,162445.837,162636.5508,162877.4028,163119.8494,163308.7462,163746.0354,164203.3963,164654.5,164982.7754,165336.7756,165691.7058,166021.6352,166333.0815,166523.7951,166764.647,167007.0937,167195.9904,167633.2796,168090.6405,168541.7443,168870.0197,169224.0198,169578.9501,169908.8794,170220.3257,170411.0394,170651.8913,170894.3379,171083.2347,171520.5238,171977.8847,172428.9885,172757.2639,173111.264,173466.1943,173796.1237,174107.57,174298.2836,174539.1355,174781.5821,174970.4789,175407.7681,175865.129,176316.2327,176644.5081,176998.5083,177353.4385,177683.3679,177994.8142,178185.5278
Mississippi,3bedroom,133961.413,134335.3765,134741.5543,135080.1399,135549.8134,135922.4133,136401.1946,136822.947,137300.9508,137698.1875,138000.5728,138257.7573,138746.5076,139120.0593,139526.4667,139864.8314,140334.6483,140707.1254,141185.9929,141607.6756,142085.7303,142482.9269,142785.3422,143042.5035,143531.2713,143904.8096,144311.2271,144649.5841,145119.4069,145491.8794,145970.7503,146392.4304,146870.4872,147267.6823,147570.0986,147827.2591,148316.0276,148689.5654,149095.9833,149434.34,149904.163,150276.6353,150755.5064,151177.1864,151655.2432,152052.4382,152354.8547,152612.0151,153100.7836,153474.3214,153880.7393,154219.0959,154688.919,155061.3913,155540.2624,155961.9424,156439.9992,156837.1942,157139.6106
Arkansas,3bedroom,150828.1657,151297.2959,151826.9744,152344.5881,152905.2732,153422.7227,153934.0044,154361.3612,154740.4755,155186.5012,155641.7948,156201.2478,156694.4271,157164.7625,157694.8798,158213.0901,158773.9595,159291.7069,159803.0625,160230.5693,160609.7109,161055.813,161511.115,162070.6072,162563.788,163034.1439,163564.2604,164082.4814,164643.3496,165161.1027,165672.4572,166099.967,166479.1079,166925.2116,167380.5132,167940.0063,168433.1867,168903.543,169433.6593,169951.8806,170512.7487,171030.502,171541.8564,171969.3663,172348.5071,172794.6109,173249.9124,173809.4055,174302.586,174772.9423,175303.0586,175821.2799,176382.148,176899.9012,177411.2556,177838.7656,178217.9064,178664.0101,179119.3117
Kansas,3bedroom,152638.3861,153114.4161,153692.337,154353.4575,155002.1637,155550.6884,156027.9878,156380.2606,156811.6466,157274.6673,157851.793,158453.7768,158987.2081,159463.2244,160041.1629,160702.2756,161350.9892,161899.5099,162376.8125,162729.0834,163160.4709,163623.4906,164200.617,164802.6003,165336.032,165812.048,166389.9867,167051.0992,167699.8129,168248.3336,168725.6362,169077.9071,169509.2946,169972.3142,170549.4407,171151.424,171684.8557,172160.8717,172738.8104,173399.9229,174048.6366,174597.1573,175074.4599,175426.7308,175858.1183,176321.1379,176898.2644,177500.2477,178033.6794,178509.6954,179087.6341,179748.7466,180397.4603,180945.981,181423.2836,181775.5545,182206.942,182669.9617,183247.0881
Utah,3bedroom,329829.2627,330572.4495,331740.0832,332922.5931,334463.7999,335946.0355,337229.0582,338394.9845,339531.2319,341118.4706,342687.5836,344515.6322,345378.0903,346102.9568,347255.1976,348424.7744,349955.1146,351428.2201,352703.5716,353863.0525,354993.8845,356576.5731,358141.8631,359966.6995,360826.4588,361549.0578,362699.3934,363867.3693,365396.3646,366868.34,368142.742,369301.4252,370431.5868,372013.7123,373578.5291,375402.9679,376262.3931,376984.7114,378134.8112,379302.589,380831.4178,382303.2533,383577.5378,384736.1222,385866.2009,387448.2567,389013.0149,390837.4046,391696.7884,392419.072,393569.1426,394736.8959,396265.704,397737.5223,399011.7922,400170.3644,401300.4328,402882.48,404447.2309
Nevada,3bedroom,296916.3895,296708.0423,295907.7084,294747.1218,293628.521,293230.1684,293597.3569,294493.408,295205.6713,296290.5229,297221.3645,299218.6225,298835.1362,298338.2517,297261.2131,295835.2691,294462.1928,293819.8006,293952.9571,294624.5736,295121.6061,296000.0532,296732.9548,298540.39,297974.8653,297303.4076,296058.9548,294472.462,292945.4209,292155.3777,292146.9383,292682.7655,293049.5773,293803.1438,294416.2861,296108.8731,295433.21,294656.1306,293310.3874,291626.7581,290006.5639,289127.1877,289033.0787,289486.7496,289774.7741,290452.7844,290993.4688,292616.5695,291874.2695,291033.2859,289626.2593,287883.8596,286207.3051,285273.8799,285127.9384,285531.9023,285772.2583,286404.5549,286901.4004
New Mexico,3bedroom,211850.89,213232.3635,214735.1549,216474.5732,218034.8727,219630.9888,220735.6375,221929.3481,223133.8259,224561.7275,226139.7905,227817.5423,229224.8967,230914.9336,232708.3424,234726.5601,236550.2476,238398.3972,239741.6542,241163.282,242583.8556,244217.9163,245991.6464,247855.908,249440.4068,251299.1971,253252.9651,255423.8828,257392.7248,259379.056,260853.6982,262400.3747,263939.8664,265687.094,267568.4555,269535.1335,271217.0467,273168.5251,275210.4594,277465.2619,279513.8995,281576.1488,283123.0101,284738.3948,286343.2484,288152.6594,290093.1764,292116.1326,293851.5843,295853.9966,297944.3855,300245.2852,302337.7762,304441.7453,306028.2959,307681.4388,309322.2128,311165.7964,313138.8229
West Virginia,3bedroom,116198.5542,116505.5585,116884.6019,117294.5864,117691.5263,118026.4268,118325.2845,118440.5552,118562.9333,118664.93,118797.8228,118916.7255,119184.2199,119491.1962,119870.2304,120280.2141,120677.1559,121012.0583,121310.9173,121426.1886,121548.5669,121650.5637,121783.4564,121902.359,122169.8534,122476.8297,122855.8639,123265.8477,123662.7894,123997.6919,124296.5508,124411.8221,124534.2004,124636.1972,124769.09,124887.9925,125155.4869,125462.4633,125841.4974,126251.4812,126648.423,126983.3254,127282.1843,127397.4556,127519.834,127621.8307,127754.7235,127873.626,128141.1204,128448.0968,128827.1309,129237.1147,129634.0565,129968.9589,130267.8178,130383.0892,130505.4675,130607.4642,130740.357
Nebraska,3bedroom,185028.0369,185786.3925,186478.0769,187306.195,188146.3436,188938.8351,189656.0593,190350.3648,190973.3606,191736.4324,192582.4182,193516.4375,194285.4675,195043.8289,195735.5107,196563.6305,197403.7782,198196.2703,198913.4942,199607.7999,200230.7955,200993.8674,201839.8531,202773.8725,203542.9025,204301.2639,204992.9457,205821.0655,206661.2132,207453.7053,208170.9292,208865.2349,209488.2305,210251.3024,211097.2881,212031.3075,212800.3375,213558.6989,214250.3806,215078.5005,215918.6482,216711.1403,217428.3642,218122.6699,218745.6655,219508.7374,220354.7231,221288.7425,222057.7725,222816.1339,223507.8156,224335.9355,225176.0832,225968.5753,226685.7992,227380.1049,228003.1005,228766.1724,229612.1581
Idaho,3bedroom,292088.9819,294090.5246,295508.4005,297045.797,299216.0124,301645.4541,304161.6211,306234.0906,308607.5051,310971.5627,313878.0084,316467.6266,318390.2173,320387.2057,321801.2342,323335.3805,325502.8502,327929.9723,330444.18,332514.9941,334887.0102,337249.8865,340155.3342,342744.1094,344665.9879,346662.3747,348075.895,349609.6118,351776.7188,354203.5346,356717.4833,358788.0788,361159.9102,363522.6304,366427.9463,369016.6101,370938.3946,372934.7019,374348.155,375881.8151,378048.8742,380475.6495,382989.564,385060.1307,387431.9376,389794.6372,392699.9357,395288.5848,397210.3568,399206.6536,400620.0978,402153.7505,404320.8033,406747.5732,409261.4832,411332.046,413703.8498,416066.5467,418971.8428
Hawaii,3bedroom,669156.8153,669114.6777,669162.4139,669374.7663,669369.8972,669231.3253,669243.8804,669070.6647,668913.0184,668699.4901,668366.8103,667872.8688,668014.5103,667931.1172,667942.774,668123.5734,668091.11,667928.4058,667919.8563,667728.1837,667554.3962,667326.7518,666981.7269,666476.9892,666609.1888,666517.5385,666521.9741,666696.4582,666658.4719,666490.9376,666478.164,666282.7974,666105.7793,665875.3095,665527.8137,665020.9151,665151.225,665057.922,665060.9123,665234.1324,665195.0407,665026.5397,665012.9207,664816.8147,664639.1499,664408.1146,664060.1243,663552.7933,663682.725,663589.0912,663591.7921,663764.7593,663725.4463,663556.7519,663542.9636,663346.7096,663168.9155,662937.767,662589.6777
Maine,3bedroom,258934.3107,259794.6878,260760.0965,261621.3278,262638.333,263920.3147,265488.294,267203.273,268918.2521,271020.2311,273109.2101,275454.1892,276607.4789,277467.8351,278433.2228,279294.4331,280311.4174,281593.3782,283161.3365,284876.2947,286591.2528,288693.2109,290782.169,293127.1271,294280.396,295140.7313,296106.0981,296967.2875,297984.2509,299266.1908,300834.1283,302549.0656,304264.0028,306365.9401,308454.8774,310799.8147,311953.0627,312813.3771,313778.7231,314639.8917,315656.8343,316938.7534,318506.6701,320221.5865,321936.503,324038.4194,326127.3359,328472.2524,329625.4797,330485.7733,331451.0985,332312.2464,333329.1682,334611.0665,336178.9624,337893.8581,339608.7538,341710.6496,343799.5453
New Hampshire,3bedroom,310604.4417,311878.113,313203.6668,314543.6646,315329.4339,316387.0082,317574.1805,319184.5323,320788.4585,322504.1892,324702.8096,327225.2766,327976.8762,329292.1406,330654.3795,332026.7335,332841.0409,333923.7858,335133.1585,336763.091,338384.2873,340115.2502,342327.3054,344861.622,345623.6727,346948.1551,348318.5242,349698.049,350518.6811,351607.0043,352821.2971,354455.5691,356080.5929,357814.9316,360029.9642,362566.9069,363331.2738,364657.7991,366029.9701,367411.0841,368233.1179,369322.6774,370538.0606,372173.2943,373799.1663,375534.2532,377749.9457,380287.4703,381052.3506,382379.3287,383751.899,385133.3652,385955.7096,387045.5431,388261.1679,389896.6148,391522.6748,393257.9275,395473.7662
Rhode Island,3bedroom,309119.8405,310112.1966,310937.5982,312031.2478,312860.0267,313781.7595,314832.405,316317.2108,317681.8415,319074.4833,320650.9297,322005.6522,322966.6988,323979.7351,324822.1035,325929.6735,326769.8731,327700.9761,328759.3092,330250.4222,331620.2277,333017.115,334597.0446,335954.625,336918.0162,337932.9761,338776.9228,339885.7877,340727.0496,341659.0242,342718.0724,344209.7721,345580.0589,346977.3412,348557.5948,349915.441,350879.0503,351894.1892,352738.2827,353847.268,354688.6288,355620.6844,356679.7992,358171.5535,359541.885,360939.204,362519.4878,363877.3587,364840.9883,365856.1438,366700.251,367809.2475,368650.6175,369582.6807,370641.8016,372133.5609,373503.8967,374901.2191,376481.5056
Montana,3bedroom,298511.3332,299303.6731,300273.2315,301226.9992,302845.7231,304270.6434,305732.8783,306854.8605,308239.9667,309724.7762,311004.8468,312294.8682,313452.8589,314237.2644,315200.0721,316148.1055,317761.9513,319182.7276,320641.4376,321760.4249,323142.9839,324625.629,325903.859,327192.3163,328348.9769,329132.252,330094.0986,331041.3151,332654.4664,334074.6524,335532.8604,336651.4211,338033.6175,339515.9543,340793.9222,342082.1566,343238.6279,344021.742,344983.4517,345930.5519,347543.6043,348963.7061,350421.8427,351540.3427,352922.4873,354404.7802,355682.7109,356970.9136,358127.3579,358910.449,359872.1393,360819.2229,362432.2611,363852.351,365310.4774,366428.9687,367811.1061,369293.3927,370571.318
Delaware,3bedroom,232229.3654,232255.8384,232400.7548,232449.8337,232509.1477,232556.9892,232427.8418,232205.3592,232057.346,231899.7408,231923.6013,231727.0906,231580.831,231565.9051,231674.0629,231690.5034,231720.8374,231742.9471,231590.9521,231348.1829,231182.1569,231008.558,231018.2174,230809.0974,230651.6419,230626.775,230726.106,230734.7091,230758.0842,230774.0149,230616.5336,230368.893,230198.5417,230021.1023,230027.3516,229815.2037,229655.0597,229627.8057,229725.0172,229731.7383,229753.4424,229767.8894,229609.0906,229360.2803,229188.8903,229010.5287,229015.9592,228803.0842,228642.2946,228614.4674,228711.1699,228717.4391,228738.7419,228752.8327,228593.7176,228344.6263,228172.987,227994.4038,227999.6377
South Dakota,3bedroom,201448.3321,201993.4056,202503.9813,202973.9635,203538.2499,204058.2339,204623.1035,205169.3886,205899.9653,206667.5164,207598.848,208453.6242,209067.0811,209611.1209,210122.6465,210591.7557,211156.8445,211676.0911,212241.6384,212787.3006,213518.4498,214285.4748,215217.2899,216071.6217,216685.4869,217229.1515,217741.022,218209.8142,218775.1943,219294.1732,219859.9665,220405.4027,221136.7596,221903.5936,222835.5843,223689.7548,224303.7683,224847.2965,225359.2923,225827.9694,226393.4552,226912.3369,227478.2196,228023.5736,228755.0061,229521.7707,230453.8251,231307.937,231922.0043,232465.4831,232977.5244,233446.1597,234011.684,234530.5303,235096.4455,235641.7697,236373.2295,237139.969,238072.0465
Alaska,3bedroom,311266.3124,313105.3053,315101.4373,315984.7805,317791.9754,319687.6955,321455.0094,323040.6578,324203.0459,325095.622,322879.0808,320151.5879,324866.4266,326706.8605,328701.5834,329586.3045,331392.152,333289.1896,335055.2152,336642.1233,337803.2796,338697.0603,336479.3413,333753,338466.7126,340308.2477,342301.8938,343187.6678,344992.4858,346890.5302,348655.5713,350243.442,351403.657,352298.3581,350079.7391,347354.2779,352067.1299,353909.5065,355902.3298,356788.9084,358592.9396,360491.7533,362256.0421,363844.6485,365004.1442,365899.5487,363680.2418,360955.4532,365667.6475,367510.6672,369502.8617,370390.0552,372193.4851,374092.8868,375856.6007,377445.7692,378604.7152,379500.6572,377280.8247
North Dakota,3bedroom,213394.6154,213761.8597,214386.157,214779.0523,215212.4858,215591.5341,216009.5082,216283.6279,216512.3242,216579.7048,216824.9837,217108.8141,217559.1339,217926.0967,218550.1739,218942.915,219376.2485,219755.2363,220173.1759,220447.2773,220675.9648,220743.3417,220988.6194,221272.4498,221722.7701,222089.7334,222713.811,223106.5523,223539.8861,223918.874,224336.8136,224610.9151,224839.6027,224906.9795,225152.2573,225436.0877,225886.4079,226253.3712,226877.4488,227270.1902,227703.5239,228082.5118,228500.4514,228774.5529,229003.2405,229070.6173,229315.8951,229599.7255,230050.0457,230417.0091,231041.0867,231433.828,231867.1618,232246.1496,232664.0893,232938.1908,233166.8783,233234.2552,233479.5329
Vermont,3bedroom,268073.5424,268590.0019,269608.2115,270430.2831,271325.2117,271855.4213,272454.4432,273017.8774,273618.3813,274294.6607,274641.4634,275115.5729,275999.3459,276509.9979,277523.2252,278341.0223,279232.284,279759.3476,280355.6704,280916.7891,281515.3065,282189.8817,282535.2222,283008.0774,283890.7744,284400.5031,285412.9384,286230.056,287120.7347,287647.2982,288243.1919,288803.9426,289402.1441,290076.4484,290421.5566,290894.2123,291776.7382,292286.3202,293298.6295,294115.6392,295006.2252,295532.7091,296128.5347,296689.2268,297287.3782,297961.6394,298306.7106,298779.3346,299661.8333,300171.392,301183.6813,302000.6738,302891.245,303417.7164,304013.5311,304574.2139,305172.3573,305846.6116,306191.677
District of Columbia,3bedroom,693980.1558,698076.28,698528.3909,698849.7556,700645.4744,702454.5787,704233.6257,705366.4435,707141.7443,709985.3412,712865.8306,714911.2708,718361.0412,722527.5113,722910.3007,723299.9775,725028.3789,726903.8203,728617.4962,729814.7332,731526.5529,734432.7065,737251.5501,739357.7383,742747.6453,746973.1072,747297.7638,747744.7268,749416.6763,751347.7476,753006.6036,754257.8622,755916.4469,758875.0603,761642.208,763799.3394,767139.0451,771413.9772,771689.884,772184.8869,773809.496,775787.2183,777400.1027,778696.6635,780310.6057,783313.2115,786037.0074,788236.8593,791534.4666,795850.8841,796085.9095,796621.1985,798206.1082,800222.9519,801797.2845,803131.8357,804708.3407,807747.8385,810435.2797
Wyoming,3bedroom,253624.4567,253920.745,254109.9676,254401.1017,254673.7209,254991.9489,255333.7327,255629.6202,256025.2074,256352.8798,256605.1786,256660.9707,256531.9713,256457.2201,256311.8792,256301.3554,256301.9943,256375.0043,256495.7015,256592.2603,256808.1361,256973.784,257080.005,257004.0962,256756.3582,256574.5548,256332.6979,256235.1574,256157.3439,256159.623,256216.5508,256255.6164,256419.6577,256538.5727,256602.6603,256488.765,256206.7791,255994.0986,255724.4037,255601.7649,255501.3235,255483.2016,255521.7364,255544.2193,255693.3098,255798.7457,255850.6807,255725.829,255433.965,255212.3787,254934.6544,254804.7766,254697.8085,254673.8024,254707.0321,254724.732,254869.5104,254971.0584,255019.4883
California,4bedroom,675596.3935,676285.1486,677007.6439,678179.2984,679894.3339,682227.5167,684454.361,686713.5211,689960.3606,693717.5221,698339.3597,703125.5229,704077.7523,704756.6724,705489.0019,706650.823,708375.691,710699.0422,712935.7173,715185.0475,718441.716,722189.0493,726820.7143,731597.051,732559.106,733228.2014,733970.3547,735122.3529,736857.043,739170.5729,741417.0684,743656.5791,746923.0663,750660.5817,755302.0637,760068.5843,761040.4546,761699.7355,762451.7024,763593.8878,765338.3898,767642.1087,769898.4143,772128.1157,775404.4114,779132.1192,783783.4079,788540.1227,789521.7979,790171.2747,790933.0449,792065.428,793819.7315,796113.6497,798379.7552,800599.6576,803885.7513,807603.6619,812264.747
Texas,4bedroom,290581.8433,290766.8093,291192.7724,291754.216,292198.042,292715.4993,293107.0735,293579.4126,293895.2753,294219.4966,294621.9634,295398.5983,295393.1916,295577.9864,296003.8323,296565.1957,297008.9667,297526.3864,297917.9349,298390.2563,298706.1069,299030.3199,299432.7811,300209.4121,300204.0027,300388.7957,300814.6404,301376.0029,301819.7734,302337.1927,302728.7409,303201.0621,303516.9126,303841.1255,304243.5866,305020.2176,305014.8082,305199.6012,305625.4459,306186.8083,306630.5788,307147.9981,307539.5463,308011.8675,308327.718,308651.9309,309054.392,309831.023,309825.6136,310010.4066,310436.2512,310997.6137,311441.3842,311958.8035,312350.3517,312822.6729,313138.5234,313462.7363,313865.1974
New York,4bedroom,310694.6518,311510.7824,312155.6971,312689.6009,313143.4291,313610.1768,314243.8442,314989.4317,315849.9398,316581.369,317366.7198,318125.9927,318907.8401,319736.0892,320393.046,320938.916,321404.6349,321883.1984,322528.6069,323285.8615,324157.9632,324900.9128,325697.7113,326468.3597,327261.5108,328100.9925,328769.1109,329326.0721,329802.8122,330292.3274,330948.6187,331716.6873,332599.5347,333353.1624,334160.5716,334941.7638,335745.3921,336595.285,337273.7489,337840.9903,338327.9459,338827.6121,339493.9902,340272.0822,341164.8897,341928.4146,342745.6587,343536.6237,344349.9632,345209.5059,345897.5589,346474.3289,346970.7529,347479.8279,348155.5554,348942.9378,349844.9772,350617.6757,351444.0355
Florida,4bedroom,341664.3036,342069.124,342614.6691,343288.9798,343948.0174,344609.0216,345384.0217,346182.0213,346965.0208,348065.0204,349555.0199,351171.0194,351618.3226,352023.1426,352568.6871,353242.9974,353902.0345,354563.0382,355338.0379,356136.037,356919.0361,358019.0352,359509.0343,361125.0333,361572.336,361977.1555,362522.6996,363197.0094,363856.0461,364517.0494,365292.0485,366090.0472,366873.0458,367973.0444,369463.0431,371079.0417,371526.3439,371931.1629,372476.7066,373151.0159,373810.0521,374471.0549,375246.0536,376044.0518,376827.05,377927.0481,379417.0463,381033.0444,381480.3462,381885.1648,382430.7079,383105.0168,383764.0526,384425.0549,385200.0531,385998.0509,386781.0486,387881.0463,389371.0439
Illinois,4bedroom,294864.3625,295002.7596,295141.8686,295398.967,295500.0664,295495.1672,295414.2694,295372.3732,295423.4784,295584.585,295724.6931,296069.8027,296298.2763,296426.7858,296556.0087,296803.2226,296894.4388,296879.6579,296788.88,296737.105,296778.3328,296929.5636,297059.7974,297395.034,297613.6361,297732.2756,297851.63,298088.9767,298170.3273,298145.6822,298045.0415,297983.4052,298014.7732,298156.1457,298276.5225,298601.9036,298810.6517,298919.4387,299028.9419,299256.439,299327.9413,299293.4495,299182.9635,299111.4834,299133.009,299264.5405,299375.0778,299690.6209,299889.5324,299988.4842,300088.1538,300305.8186,300367.4902,300323.1691,300202.8552,300121.5486,300133.2493,300254.9572,300355.6724
Pennsylvania,4bedroom,313483.153,314088.0528,315071.3573,316190.7886,317253.1238,318118.184,318955.8258,319755.9341,320583.4167,321259.1995,321922.2231,322564.4399,323100.9646,323705.3605,324688.2607,325807.3677,326869.4427,327734.2942,328571.7686,329371.7427,330199.1176,330874.814,331537.7683,332179.9294,332716.4096,333320.7697,334303.6412,335422.7251,336484.7817,337349.6184,338187.0809,338987.0455,339814.4127,340490.103,341153.0524,341795.2096,342331.6866,342936.0441,343918.9136,345037.9959,346100.0512,346964.8868,347802.3485,348602.3124,349429.6791,350105.3689,350768.3179,351410.4749,351946.9516,352551.309,353534.1783,354653.2605,355715.3157,356580.1513,357417.6129,358217.5767,359044.9434,359720.6332,360383.5822
Ohio,4bedroom,244151.5067,244747.1619,245542.7118,246502.5191,247432.7995,248412.7067,249309.3494,250063.8047,250859.1273,251761.3558,252735.5177,253716.6324,254261.2204,254856.9332,255652.5238,256612.3601,257542.661,258522.5826,259419.2356,260173.6982,260969.0259,261871.2581,262845.4226,263826.5391,264371.1284,264966.8421,265762.4334,266722.2701,267652.5714,268632.4932,269529.1464,270283.6091,271078.9369,271981.1691,272955.3337,273936.4503,274481.0396,275076.7533,275872.3446,276832.1813,277762.4825,278742.4044,279639.0575,280393.5202,281188.8481,282091.0803,283065.2449,284046.3614,284590.9507,285186.6645,285982.2558,286942.0925,287872.3937,288852.3156,289748.9687,290503.4314,291298.7593,292200.9915,293175.156
Michigan,4bedroom,287112.5531,287479.6961,288052.5094,288758.7878,289465.2128,290153.5091,291008.4363,291922.785,292797.3728,293704.0406,294728.6497,296214.0793,296634.7771,296997.6882,297566.813,298269.8762,298973.499,299659.3527,300512.151,301424.6441,302297.6145,303202.8725,304226.2529,305710.6114,306130.3757,306492.4732,307060.8887,307763.3338,308466.4178,309151.8019,310004.1908,310916.3271,311788.9865,312693.9735,313717.1176,315201.2703,315620.8551,315982.796,316551.0752,317253.4015,317956.3819,318641.6757,319493.9859,320406.0536,321278.6532,322183.5881,323206.6868,324690.7998,325110.3501,325472.261,326040.514,326742.8174,327445.7779,328131.0543,328983.3494,329895.4039,330767.9921,331672.9169,332696.0068
Georgia,4bedroom,278231.0389,279233.851,279948.2071,280716.3278,281590.7653,282358.3419,283007.0993,283522.2581,284180.184,284953.3611,285858.3697,286665.8684,287616.618,288615.1271,289325.9826,290091.2552,290963.3758,291729.0673,292376.2912,292890.2024,293547.1133,294319.4647,295223.8016,296030.7536,296981.0587,297979.2061,298689.7672,299454.8005,300326.7262,301092.2593,301739.3543,302253.1606,302909.9862,303682.2682,304586.5486,305393.4547,306343.7224,307341.8393,308052.3757,308817.3889,309689.2982,310454.818,311101.9022,311615.6996,312272.5181,313044.7942,313949.0699,314755.9721,315706.2367,316704.3511,317414.8854,318179.8969,319051.8048,319817.3235,320464.4067,320978.2035,321635.0213,322407.297,323311.5722
North Carolina,4bedroom,318375.9233,319256.7185,320132.8782,320926.7672,321802.8807,322697.7673,323753.8807,324746.7673,325721.8807,326536.7673,327604.8807,328781.7673,329610.804,330491.4858,331367.7589,332161.5345,333037.7614,333932.5346,334988.7614,335981.5346,336956.7614,337771.5346,338839.7614,340016.5346,340845.6847,341726.2531,342602.6396,343396.3018,344272.6421,345167.3019,346223.6421,347216.3019,348191.6421,349006.3019,350074.6421,351251.3019,352080.5654,352961.0204,353837.5203,354631.0691,355507.5228,356402.0692,357458.5228,358451.0692,359426.5228,360241.0692,361309.5228,362486.0692,363315.446,364195.7877,365072.401,365865.8364,366742.4034,367636.8365,368693.4035,369685.8365,370661.4035,371475.8365,372544.4034
New Jersey,4bedroom,448857.3422,449057.2624,449326.6883,449897.9905,450169.2162,450481.3672,450767.4439,451019.4463,451551.3748,452290.2293,453396.0102,454690.7177,454663.6941,454892.1754,455190.0895,455789.8071,456089.3758,456429.7975,456744.0726,457024.2015,457584.1846,458351.0223,459484.7148,460807.2627,460808.0084,461064.1882,461389.7301,462017.005,462344.0606,462711.899,463053.5209,463360.9268,463948.1172,464742.0928,465902.854,467252.4014,467280.0777,467563.1194,467915.4546,468569.4544,468923.1667,469317.5939,469685.7365,470019.5956,470633.1716,471453.4654,472640.4777,474016.2092,474070.0028,474379.0951,474757.4143,475437.3319,475816.8958,476237.1086,476630.9711,476990.4843,477629.649,478475.4662,479687.9367
Virginia,4bedroom,394837.6748,395591.6175,396422.1904,397368.2366,398501.6155,399741.1998,400960.8743,401979.535,402830.0876,403521.447,404290.5361,405001.2852,405942.3061,406691.1349,407517.0823,408458.9448,409588.5395,410824.701,412041.2796,413057.1401,413905.16,414594.2285,415361.2455,416070.1204,417009.4461,417756.7416,418581.3021,419521.9102,420650.3703,421885.5056,423101.156,424116.1769,424963.4373,425651.819,426418.2147,427126.5277,428065.3452,428812.181,429636.3256,430576.5576,431704.6775,432939.5051,434154.8772,435169.6464,436016.6791,436704.8548,437471.0643,438179.2088,439117.8739,439864.5718,440688.5918,441628.711,442756.7289,443991.4642,445206.7529,446221.4466,447068.4111,447756.525,448522.6786
